User_ID,Application_Type,Latency,Required_Bandwidth,Allocated_Bandwidth,Efficiency
-1,VoIP_Call,46.34051316845626,63.55699107087492,6.284024069914121,14.191009611627987
-1,VoIP_Call,30.073421128477666,124.74808505930206,33.238194832575985,59.660284583838006
-1,VoIP_Call,19.0352686960942,54.64835876165338,5.837612441179494,66.46614164659348
-1,VoIP_Call,20.68989731862191,2.5409624966962685,79.3599416537671,101.98012626981505
-1,VoIP_Call,22.01386554697979,9.781914190884244,112.29860223072478,116.77017066874018
-1,VoIP_Call,18.937777431009263,11.94228550896216,139.0330317939269,136.7564771395996
-1,VoIP_Call,35.53596266402211,44.26468769350222,18.46349080385985,41.37923700036954
-1,VoIP_Call,35.23586109499772,10.817530925732097,49.14679733794792,58.10546410449115
-1,VoIP_Call,47.19748735572882,97.64483019839533,114.80206513737444,69.65774078496959
-1,VoIP_Call,18.53789313468628,85.35389956461205,163.88226501968484,150.60402920478967
-1,VoIP_Call,38.86110785219388,58.38236734918852,31.47905083693616,41.83502177736684
-1,VoIP_Call,37.45483841133492,143.87745524635892,185.1982732450853,125.44423998573684
-1,VoIP_Call,49.19758316997657,144.17608249182416,158.3958010350771,88.75547420575367
-1,VoIP_Call,44.08729148922061,75.71574286544939,79.16045795284327,56.8801460586633
-1,VoIP_Call,48.17736842380368,82.519099002204,162.34305279017255,92.79492656443597
-1,VoIP_Call,18.95780780938072,120.92440388746904,133.63257280976603,133.87561034742407
-1,VoIP_Call,20.23665352392571,141.41864066125552,163.57596758458195,147.1759731260362
-1,VoIP_Call,46.15771429101235,36.30548431871056,11.531956494872794,17.30461561175141
-1,VoIP_Call,27.73915414828197,66.88053773268145,155.8487497908963,128.6811305764477
-1,VoIP_Call,46.97234526877796,141.82590384652144,40.331512273358086,30.89567851363166
-1,VoIP_Call,39.88703412269054,80.06779644504714,75.22971278178335,62.888750823294856
-1,VoIP_Call,39.70390722684808,110.54455895294493,117.73245682469356,85.61078321642641
-1,VoIP_Call,23.561339789674943,98.49849729327208,141.99743825246046,129.4252249907865
-1,VoIP_Call,40.705788614251865,130.48928775037302,138.7460823189108,94.74389113234318
-1,VoIP_Call,25.7670432761848,149.5536085786689,63.53426360039208,83.88707980511414
-1,VoIP_Call,45.53824248629643,129.29362013677004,174.60054598903682,104.32148096187845
-1,VoIP_Call,21.3088623710438,138.01674857174487,189.0194360299309,158.5053322171871
-1,VoIP_Call,37.56837085784152,168.7121635760374,156.47624200591733,110.10904981090901
-1,VoIP_Call,45.19199979166737,12.51004275445674,156.86099495089258,95.65072648815399
-1,VoIP_Call,18.795006885676877,10.432405153460085,116.1729061033293,124.99939078030887
-1,VoIP_Call,21.61940085052436,41.67115169861739,115.73231508798642,119.33597391675775
-1,VoIP_Call,42.81276833333325,111.77747208763682,156.55733433221133,100.06635022208168
-1,VoIP_Call,41.58871668160955,112.0898018414033,155.8589915442895,102.05274687041742
-1,VoIP_Call,42.931989302270594,151.377901514768,27.15887261986108,31.732625595155497
-1,VoIP_Call,35.56815039099189,7.548457285938755,55.4441992920525,60.78086830868695
-1,VoIP_Call,45.97371377269646,28.099699821724474,72.98958339129665,50.00458218152934
-1,VoIP_Call,33.720966904958445,32.908694618849594,161.81140673294584,120.31588500173157
-1,VoIP_Call,26.627379930744976,65.20806605006133,129.14118764518128,116.76254626222553
-1,VoIP_Call,42.28263109797303,91.40550104597716,141.48607047952137,93.15360077247202
-1,VoIP_Call,37.52980010881291,115.40606320083415,39.35401619858997,48.53994758757313
-1,VoIP_Call,31.962007409112783,139.63851406701605,108.80956984843272,95.80279579339143
-1,VoIP_Call,18.80444570056925,72.39229488104294,7.96407125066634,68.02922086970133
-1,VoIP_Call,26.35769382163582,7.69871568092836,161.57299595442527,134.35054618946668
-1,VoIP_Call,24.8058491139219,100.7592196490737,129.74985648573465,120.58584216207532
-1,VoIP_Call,36.592976655317145,57.38805095450088,98.22322676167364,81.32532618519001
-1,VoIP_Call,22.17694482195812,52.65835214983533,150.58787281684312,136.6088043553016
-1,VoIP_Call,25.31772228325744,10.310432382193593,26.47755160879466,65.24762601051022
-1,VoIP_Call,24.131909102138312,45.32831505779456,136.50476267209572,125.43709442856982
-1,VoIP_Call,38.73568302579734,64.27909172222678,122.54025592010986,90.00317341036657
-1,VoIP_Call,43.53091266889986,9.747197801950689,148.34876184894514,94.36500211593294
-1,VoIP_Call,26.429175255242374,60.73883061127532,181.7870166363596,144.8520401477191
-1,VoIP_Call,33.136247375149885,30.21615571368017,95.64927275468276,86.61816985794559
-1,VoIP_Call,40.44429815487338,73.11640715763178,48.40751938789332,47.700145331422185
-1,VoIP_Call,47.02878281185745,59.02260448835128,145.79216430123836,86.29275110740365
-1,VoIP_Call,19.90463973664982,114.11518724885792,184.0898324313941,158.61123215049622
-1,VoIP_Call,20.453615546258924,118.59978726485248,50.31660379812953,87.14854700114918
-1,VoIP_Call,19.85431390013428,137.10197019468828,151.54790014224713,141.58067982157223
-1,VoIP_Call,27.61190305336472,89.69871815692551,16.798379210402228,55.74143865183825
-1,VoIP_Call,43.59039621124529,160.73171614432962,31.595759873222438,32.80166228007045
-1,VoIP_Call,20.47975953954492,150.5393421774186,55.48937158364572,89.82077945178182
-1,VoIP_Call,17.75490148613883,24.835437196190377,66.04599255918916,100.61700739586496
-1,VoIP_Call,41.944965348564686,56.00896969891781,158.2831175149057,102.64350905412759
-1,VoIP_Call,32.912519282736895,43.75816836932864,159.72919774012303,120.77469249763551
-1,VoIP_Call,18.451356972065927,95.90054012333287,168.64129008079453,153.2751949342995
-1,VoIP_Call,33.13205772297576,119.5465203230074,63.75595780689631,69.8402716456803
-1,VoIP_Call,24.01442451006077,146.8363056404912,156.9517105802008,136.42457786699288
-1,VoIP_Call,41.36663048711616,58.12215952202543,2.386192472491269,21.70467829977201
-1,VoIP_Call,41.13354653792011,144.89781072924984,135.89647538397713,92.4214866170242
-1,VoIP_Call,50.3305891098158,139.888683040264,137.43713930208853,75.54574203282998
-1,VoIP_Call,19.1003693841077,157.23062971425273,45.76280250760452,87.35420594549566
-1,VoIP_Call,37.73265455790551,76.6739871141559,169.56108353582746,116.67987831843098
-1,VoIP_Call,35.07059186246738,18.306156678978294,23.137897905127588,44.73439511333838
-1,VoIP_Call,25.91500143317181,19.87816938862816,121.76823420280896,114.25200309962977
-1,VoIP_Call,39.7818002780089,71.32898212837593,13.515776700002553,30.610104611117826
-1,VoIP_Call,34.24987768802214,27.175473567571583,26.18844954007592,47.91824509473422
-1,VoIP_Call,31.110441089872296,102.74527068956512,141.52679560594086,114.66001583434401
-1,VoIP_Call,51.052295745322645,37.465316687017314,69.02727267510393,38.15265169528442
-1,VoIP_Call,37.30987807768415,1.0335899364738954,126.57943278230152,94.87098856194021
-1,VoIP_Call,24.162039453160048,142.60224493718965,23.29154425284947,65.79324701465347
-1,VoIP_Call,33.51232788056911,158.60588189025464,96.09504942550448,86.12955741718727
-1,VoIP_Call,25.595626024214763,26.65278717177283,124.5388647137618,116.32441316310533
-1,VoIP_Call,37.999056083392,45.4254675828491,142.20690181117354,101.77062994267757
-1,VoIP_Call,49.37556575223199,111.68181034338988,10.378139102825044,10.509167413186464
-1,VoIP_Call,32.38946071539964,133.53619301558933,180.28414640050684,132.5989683896804
-1,VoIP_Call,30.496765877563988,143.80259842367371,149.61842884586454,120.0989148102004
-1,VoIP_Call,21.006805603189296,93.9681369972475,53.80803588649994,87.92231580457522
-1,VoIP_Call,51.383332877534855,97.82299682154697,174.9572714951559,93.26867278356767
-1,VoIP_Call,49.87102815916186,111.36969305922491,21.81947675336485,15.578111750346341
-1,VoIP_Call,18.86233379765161,161.2338533606949,156.18005444589608,145.92630981409707
-1,VoIP_Call,20.2973807452851,161.44874857796333,41.47002685735799,82.7929054147616
-1,VoIP_Call,28.28258694626452,155.6151048711096,34.28934004912022,63.65743079720641
-1,VoIP_Call,27.33624379727795,158.7333128066186,166.89378509617868,135.26913465099676
-1,VoIP_Call,30.69425866079436,80.91959592918202,180.06320126740124,135.74268542868356
-1,VoIP_Call,40.379103718358905,143.60925577085308,68.82310662471245,58.57056516191149
-1,VoIP_Call,21.128366721180463,18.0604011932326,57.46760526883017,89.61463357241783
-1,VoIP_Call,27.22220547548161,125.55592488375832,117.56753300035368,109.52725380239762
-1,VoIP_Call,30.46325090886644,20.10492651229712,126.96028702062976,108.23802887032515
-1,VoIP_Call,18.25230988760562,66.68529046183775,72.20638520926877,102.90276469875414
-1,VoIP_Call,17.684413278987705,61.09917766512277,104.77720127429338,121.13740833254647
-1,VoIP_Call,51.16039800956457,84.60308883305161,100.24276690317988,54.37397021404946
-1,VoIP_Call,47.794383654023015,139.24770870295475,164.1146681832359,94.46386489133495
-1,VoIP_Call,21.427581801603417,66.66630773670431,11.329380522617456,64.75594377400262
-1,VoIP_Call,29.040702288834613,134.3032702998628,159.52762208885062,128.11440196094793
-1,VoIP_Call,38.3312968711902,43.4910804658391,138.61166249903164,99.23947413384116
-1,VoIP_Call,33.80541512129413,107.282351325637,102.84188965078172,89.1168966477203
-1,VoIP_Call,39.37072197388632,19.220500534894065,21.18856400217482,35.43894891776002
-1,VoIP_Call,49.86920397960501,139.7262275977063,60.86487118359664,36.1318273828145
-1,VoIP_Call,51.3404582426975,163.30850293798306,67.71835320557561,36.90958806252435
-1,VoIP_Call,40.92393384859492,119.9992625738082,33.509485907689275,38.936698744603305
-1,VoIP_Call,49.4690292382575,100.47013946444376,11.551687034909108,10.947086746420531
-1,VoIP_Call,18.4506899680286,112.8834689838292,86.28524923663417,109.93119297955002
-1,VoIP_Call,43.70459952427039,63.23278428700282,18.603677781587397,25.74410258128714
-1,VoIP_Call,17.945291757931784,20.545398943083043,101.2982436001111,118.80468859512892
-1,VoIP_Call,35.89309814780075,157.48556894660894,123.85116110955876,96.15963289083919
-1,VoIP_Call,20.432414433200407,18.89310595045501,77.32900237924932,101.40637025721546
-1,VoIP_Call,29.34222333853985,74.59379006262577,178.26396755173798,137.3957882425891
-1,VoIP_Call,47.87753944304309,153.949029091974,117.61659153563944,69.83127799266259
-1,VoIP_Call,23.100636142589952,145.74437117743437,15.844341820791223,63.9148269998892
-1,VoIP_Call,42.30955194441042,126.0134033554906,164.48072738465876,105.20428091664246
-1,VoIP_Call,28.38856644723169,33.69850278761794,30.556879723606684,61.48917126167537
-1,VoIP_Call,27.0766242270702,70.70495947561358,32.78794516046023,65.18638203644326
-1,VoIP_Call,38.766183488704456,29.624039156073803,46.52000033838793,49.93385784152151
-1,VoIP_Call,19.519174764648493,161.39107109076772,117.68128941029728,124.40064619486078
-1,VoIP_Call,17.1665531912785,66.20619422758058,142.3349588895377,141.90053396673122
-1,VoIP_Call,30.49948006286003,159.91925196618746,99.81534771745478,93.8815472607717
-1,VoIP_Call,36.56644289527555,147.2299903886598,180.9959186546694,124.94092732733255
-1,VoIP_Call,30.28724180544063,96.6159221389072,184.42895162866571,138.8231734985516
-1,VoIP_Call,47.45596945641008,165.28397638070118,92.35706949111416,57.34750421882613
-1,VoIP_Call,22.947767273504063,80.2362671928802,165.51971904670225,142.985319923712
-1,VoIP_Call,41.9991252074586,164.33878968879,105.14176052095,74.57022021935492
-1,VoIP_Call,45.9025406874351,45.02932301454422,186.2261872739637,109.7396660691644
-1,VoIP_Call,41.56132264040906,109.10163260194322,67.10375531756766,55.392145494289444
-1,VoIP_Call,37.46329082704058,51.0973839991342,137.9409261621521,100.55569740176314
-1,VoIP_Call,25.909252064573117,118.36581485087888,26.106218579918004,63.91463030249842
-1,VoIP_Call,45.159520876198265,101.75456256825044,52.01388355038908,40.53049573018788
-1,VoIP_Call,35.79616606297219,130.42791749227396,183.96390502671443,127.98432701846593
-1,VoIP_Call,28.93325804502543,74.93555113616375,71.04562962308809,81.75155578791245
-1,VoIP_Call,37.08724164329894,158.14438265161803,110.87351455477682,87.03286279981373
-1,VoIP_Call,42.8353233678107,144.7100290136572,159.33887255159271,101.48694263966382
-1,VoIP_Call,51.25128547780402,20.11846063511536,15.182216634396989,9.430475953500801
-1,VoIP_Call,36.61746600761953,113.36379987956164,99.26916123556656,81.82872310528087
-1,VoIP_Call,45.28654241327578,21.70116350395218,121.31817528475952,76.76216656159005
-1,VoIP_Call,45.78872818985151,14.07671364801636,75.59452173045982,51.73134386550731
-1,VoIP_Call,27.03437455999663,91.1773035759688,109.00987120059416,105.384434575218
-1,VoIP_Call,33.26006600658215,24.57544220826584,135.79961035462375,107.51181373673913
-1,VoIP_Call,31.49592665559504,151.93036787741673,65.64469238846151,73.98074837689211
-1,VoIP_Call,25.45244969315772,128.65122209061056,152.92448162651462,131.53955063642505
-1,VoIP_Call,38.37169449591926,9.47070414490286,94.98175628163744,76.19867785850698
-1,VoIP_Call,45.40467567589867,55.66991955979678,35.82619163193,31.53920634048191
-1,VoIP_Call,28.8960963759036,99.20790026783352,145.81005867269334,121.1727200360159
-1,VoIP_Call,45.55249615907015,109.0872470748184,155.760230050346,94.37811429549255
-1,VoIP_Call,31.16219909761191,150.3658486255038,17.344387484193774,49.20131903473495
-1,VoIP_Call,17.81447689092174,52.774444894187816,148.89513555776276,144.1072514142564
-1,VoIP_Call,50.31465380744665,90.5694558469561,156.3160708763273,85.51266662099347
-1,VoIP_Call,43.67272539839257,22.993562373764792,105.91971177716718,71.76120634330064
-1,VoIP_Call,17.124748501078418,134.17889512930097,167.91514870875417,155.444185401319
-1,VoIP_Call,48.98151256734936,156.65760296725423,153.0451304543866,86.35485218453161
-1,VoIP_Call,41.09794031278916,144.05883010978027,117.12332056892436,82.60935232949521
-1,VoIP_Call,24.7909864019675,159.00761572380975,157.6402031795323,135.29355413929002
-1,VoIP_Call,22.75540046645309,4.860953550338918,25.235790678038654,69.52160958129477
-1,VoIP_Call,29.55552411110869,89.94208142925929,130.95153732645537,112.08431538324928
-1,VoIP_Call,46.83677976708793,146.12060175144072,123.18996422416348,74.76609295455258
-1,VoIP_Call,26.261067883917622,50.02875232358394,4.244811948998994,51.732057929186226
-1,VoIP_Call,42.94848362262381,83.82845309283763,112.72532119504156,76.73587868262791
-1,VoIP_Call,47.0780111352367,167.1045562851532,65.4586289343781,43.91727316693004
-1,VoIP_Call,47.25040613800937,168.78911677246455,87.87119726118614,55.381832908501
-1,VoIP_Call,26.226259468783848,42.38857661580367,178.00765226905645,143.25312367329963
-1,VoIP_Call,26.336559026041527,121.50654285208314,131.45622620420548,118.54025857966391
-1,VoIP_Call,17.10851400965768,122.6748611897095,101.67765279598476,120.61356562303894
-1,VoIP_Call,18.08492851202889,24.76169709954806,32.22072645415184,82.17956840415391
-1,VoIP_Call,34.88003725225188,19.386480994530118,37.72056650038303,52.77593502117471
-1,VoIP_Call,48.57085025187207,108.49969866191849,42.03254698907703,28.71691189854566
-1,VoIP_Call,21.10368352390898,92.35728316649396,68.06912513381275,95.24184855683762
-1,VoIP_Call,34.473296001305165,70.45506319841306,147.01922896633997,111.08374155872163
-1,VoIP_Call,28.955566954838662,26.82909476170831,174.21182463698764,136.00665141400822
-1,VoIP_Call,17.788677409903325,157.2410033849171,133.57915004690284,136.09582079511455
-1,VoIP_Call,21.048397583269573,167.6790422977352,43.79356550446487,82.57155734221614
-1,VoIP_Call,39.187026442561766,78.86237555712762,0.6834419599570674,25.00004005901855
-1,VoIP_Call,22.81000216157784,48.10146262009829,129.49064140671317,124.2875803891629
-1,VoIP_Call,18.42904829392532,114.47146051272436,97.16228255571345,115.69756596205758
-1,VoIP_Call,22.03469880016156,23.851236990709246,33.14690415819804,75.07131826108909
-1,VoIP_Call,29.25720060973911,98.95542787925876,137.43229249080463,116.06893819505474
-1,VoIP_Call,42.722950450495205,98.14990305685971,60.944741316299584,49.91665954305151
-1,VoIP_Call,46.29009380313843,21.07595399578824,71.44738045216828,48.58447328862802
-1,VoIP_Call,23.376303007140724,65.09159811746017,172.5936901261149,145.88435541701656
-1,VoIP_Call,24.54814554270778,166.07910059662208,92.55596981076089,101.50569612393815
-1,VoIP_Call,23.2910529668366,49.86694013575598,159.7150995514447,139.27009223660093
-1,VoIP_Call,48.241736713354655,134.76000809751213,55.8146744546114,36.60357384719036
-1,VoIP_Call,34.20118106226681,94.12945423764586,183.59232468849524,130.85603726691352
-1,VoIP_Call,50.76963755082417,99.63687068832178,24.466543912003598,15.24321000776917
-1,VoIP_Call,28.4823322232028,10.175981137105907,156.28768641619808,127.48296124730535
-1,VoIP_Call,37.85064044837578,76.76996978649595,128.82326888705376,95.01202729691697
-1,VoIP_Call,33.93372105163283,90.64493542630665,10.17001001482098,40.0954809813811
-1,VoIP_Call,28.67428175676168,74.06145805697102,60.55581121532474,76.72863005477902
-1,VoIP_Call,17.01303886429443,78.83790533694115,44.96816717445974,90.95007397627495
-1,VoIP_Call,20.0740740167099,53.43131616851685,175.07975337712253,153.54325012586528
-1,VoIP_Call,19.6964347209759,41.78263733751099,24.408658913424517,74.9689035072131
-1,VoIP_Call,49.162486177924855,131.64729569383525,137.32788845982896,77.73459338163345
-1,VoIP_Call,37.63144379258916,70.87149673452579,182.28931830576997,123.5735853371265
-1,VoIP_Call,46.97307126995965,16.402856265886445,88.89312579540984,56.453026316487644
-1,VoIP_Call,45.11688764851596,53.18881871889181,160.39630453343216,97.6558621712595
-1,VoIP_Call,46.57397851707197,29.69652500623784,62.65868830657396,43.412913701398494
-1,VoIP_Call,18.760835565808677,127.01466148757127,4.506549836960222,66.29333840099477
-1,VoIP_Call,51.21750829979696,41.64873637929957,21.31579292244694,12.72363011139493
-1,VoIP_Call,29.109593431985072,69.01866018576857,61.57867114067152,76.42983954694084
-1,VoIP_Call,18.10847866988281,54.98459648430904,55.832470382244935,94.561513285415
-1,VoIP_Call,21.292989234406097,35.50758298653385,175.3490518830008,151.34091845525185
-1,VoIP_Call,17.75590037316422,144.73935008288598,123.04024877170689,130.61206341323435
-1,VoIP_Call,35.64153921824698,130.5325819672439,106.06435557344196,87.28192346510178
-1,VoIP_Call,29.26145178735696,106.71171428739277,161.70431751759682,128.8355128675831
-1,VoIP_Call,35.187230692327844,8.279625927568036,59.89649402201255,63.85671920650164
-1,VoIP_Call,50.02765452596396,160.97226062046113,133.21311356968553,73.90513710213052
-1,VoIP_Call,37.676435020704126,106.9648915698428,141.98089611317357,102.27210469586277
-1,VoIP_Call,21.14371285649619,83.975361208362,122.73272538794998,123.93518499432311
-1,VoIP_Call,27.4883233959266,154.83686397636387,10.5074672523849,52.66808554552592
-1,VoIP_Call,32.39676414480894,125.98940279135994,88.39577487674403,84.22262253114363
-1,VoIP_Call,45.87371940305928,47.94100157808348,87.25654296336253,57.70580513677721
-1,VoIP_Call,43.39239076202118,85.59325476393268,126.49973972505684,83.13190507002967
-1,VoIP_Call,38.66996155876125,103.93965370271368,114.3857856926496,85.83773441146904
-1,VoIP_Call,26.591312485252693,20.68970525076183,147.25449938432172,126.36522870229471
-1,VoIP_Call,37.11544047282778,85.5618482634034,57.731283195372335,59.00903882917089
-1,VoIP_Call,47.64356078029231,64.35961229777921,183.04276259599104,104.71606383336027
-1,VoIP_Call,28.41996460971518,1.7407741582886938,175.96230213343188,137.95795986935804
-1,VoIP_Call,40.96920393544187,15.64422851017432,174.118690717381,112.85448552196213
-1,VoIP_Call,22.767907760274284,96.10722118974152,122.03903141359986,120.44663116452509
-1,VoIP_Call,27.961896694052967,60.65495396960448,27.551270439728366,60.727790394694445
-1,VoIP_Call,27.72967901624544,139.56592121817135,35.2161067606975,65.20848723147405
-1,VoIP_Call,21.252196938805373,114.06408619178043,80.61529254907691,101.55949184391679
-1,VoIP_Call,25.912006041688343,105.31397919146852,102.79273717510806,104.27065976907727
-1,VoIP_Call,38.84292553515457,56.59552793232548,107.42366088808532,81.84083516701486
-1,VoIP_Call,19.393699751279424,68.26855047960865,136.75324714122308,134.67981678745454
-1,VoIP_Call,17.542942907505576,168.8314979553098,161.91781034161016,151.4834715115149
-1,VoIP_Call,32.956553676684536,143.48811310471334,145.02151762792616,112.9491267012358
-1,VoIP_Call,41.452606314646495,78.97621317068756,158.6536240438696,103.7853567864209
-1,VoIP_Call,30.37588052557041,134.9765409746724,2.084284380240573,42.68183692220782
-1,VoIP_Call,27.688333266601823,112.61427135818076,116.91657025671346,108.28824223375256
-1,VoIP_Call,36.82171935491243,115.31991372292262,76.35090171716527,69.37368635485052
-1,VoIP_Call,41.49583681710931,83.45337791250932,153.70161049424837,101.09589828390837
-1,VoIP_Call,30.681253845642868,149.7083786589025,9.335247166264606,45.910876740623635
-1,VoIP_Call,25.77456056649769,90.9569989753182,34.1216560454557,68.39230371183335
-1,VoIP_Call,24.795990418811943,75.46736431951418,57.94977572670157,82.81528500216814
-1,VoIP_Call,38.43782834638626,77.65378555641617,112.21819129209388,85.14330527707988
-1,VoIP_Call,45.19514854680082,2.431891458678201,161.62452304409848,98.15179123887617
-1,VoIP_Call,37.916735059686296,118.0879620694558,148.97036256373065,105.48865578920645
-1,VoIP_Call,43.85557579637499,87.13951022540856,85.20557116235759,60.5073916916128
-1,VoIP_Call,17.480868328949565,169.14006493316523,166.1455137328677,153.82795274907593
-1,VoIP_Call,44.6917986413774,35.039305878832096,26.97877698748045,28.253589691166763
-1,VoIP_Call,39.37304714799478,45.20855375925406,68.44814354380556,60.30794034573764
-1,VoIP_Call,34.40376489965398,25.262231424102666,177.4586338397772,127.23819462281537
-1,VoIP_Call,22.764023601075603,119.62659626412405,122.91769382413268,120.91655460172606
-1,VoIP_Call,41.99702104498435,114.42349653198924,20.45046829657547,29.999902357033385
-1,VoIP_Call,26.00951517865093,154.49163878271472,131.667963426848,119.28062969891113
-1,VoIP_Call,26.881472573420723,25.942621102246694,85.12911859427206,93.10965969587257
-1,VoIP_Call,36.62162365199919,4.507981801026613,23.87742955349996,42.140868855284936
-1,VoIP_Call,24.759384395761387,86.28917811346378,137.9822031334752,125.00801141443367
-1,VoIP_Call,48.53570584769451,99.8147502764439,36.7576935731384,26.008258651227123
-1,VoIP_Call,24.303535495595767,33.956616664013964,165.9361043550511,140.59722350505527
-1,VoIP_Call,23.174980498990656,139.02911579049828,159.20829154277854,139.22656746372732
-1,VoIP_Call,34.14317520978526,143.21968256264103,165.46030918467625,121.42442092858263
-1,VoIP_Call,41.44226175469072,127.82669093163392,113.3916938360829,79.98318164053718
-1,VoIP_Call,45.76881345068709,87.14405552073055,88.21889781660593,58.414049907216196
-1,VoIP_Call,26.82862631346033,65.54492484248463,43.05376260638055,71.0663629147199
-1,VoIP_Call,32.87375496664828,123.28440030237624,128.821782849449,104.58217879056858
-1,VoIP_Call,50.84906665111931,125.15711584255398,148.7617446815742,80.50898845879748
-1,VoIP_Call,33.66257410085967,65.8865952197725,159.64185188313417,119.28630788218257
-1,VoIP_Call,34.286933865687686,97.6882833302614,157.22593429898464,116.81408045613908
-1,VoIP_Call,35.39462120090242,73.28745265972474,5.0452429134628405,34.58881177458105
-1,VoIP_Call,41.401773744870894,121.30686281900132,65.13520196681968,54.662889582481306
-1,VoIP_Call,22.178402255981744,160.33866695903592,127.96506504702916,124.69926066608284
-1,VoIP_Call,46.45443270560583,124.07817684669912,75.06921365440098,50.174664938904286
-1,VoIP_Call,25.86448124766017,60.42601676343267,112.63025258805078,109.53969329476931
-1,VoIP_Call,43.77585761247099,136.4698864748841,30.57201334673516,31.906191777942713
-1,VoIP_Call,18.357467952067672,143.13471092164673,189.45873954938597,164.41230309387868
-1,VoIP_Call,37.680184097045085,125.2552285951364,97.3655593622952,78.7831387489958
-1,VoIP_Call,26.99096365457388,36.9215618687645,60.86480989730367,80.12841113654609
-1,VoIP_Call,32.86198887226694,83.46288291079478,53.03994437016252,64.71962774815518
-1,VoIP_Call,44.6187849097537,78.1162312229577,188.15110561413556,113.22154209597011
-1,VoIP_Call,19.23161006528219,168.62261036127626,88.13618508596764,109.40360032456175
-1,VoIP_Call,19.147485000940584,111.38740575433476,28.53160611341469,78.19454825626369
-1,VoIP_Call,32.352663498396325,111.5253960374918,3.1696853681957746,39.45159488310606
-1,VoIP_Call,47.78368133114742,39.65407247364466,166.02496913115786,95.48986783301822
-1,VoIP_Call,28.7549893821924,120.8542132377376,147.76508167804474,122.47303911580738
-1,VoIP_Call,42.10845615509821,144.88577142127804,60.508024029991695,50.868528138571946
-1,VoIP_Call,32.60541164702993,152.50690305587167,61.79954549132224,69.82336186855333
-1,VoIP_Call,37.75177653411976,25.71632840933132,88.81564109511345,74.14550400266342
-1,VoIP_Call,35.421773928111406,50.223755260183225,107.22677990561148,88.31635130314402
