User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation
22,4,-64.99764911571383,22.983168626697992,3899.993213696849,4199.990767073872,79.99249143204793
23,7,-108.99606049313759,53.99947838832203,1399.992838215198,1800.0029119357698,70.00647957680842
24,0,-99.99357012004936,54.00437072269983,589.9897885578142,590.0078362617343,60.00018039112669
25,4,-74.00215171075986,20.99465175269024,2899.9909830451597,3200.007834663145,80.02292256036043
26,5,-74.9887890998585,29.99970098927809,4999.996605020469,5699.998899859794,85.00680689777069
27,6,-64.00032440200592,25.01083328287093,11700.001234503949,12999.994863550752,74.99826700657145
28,3,-102.00609552495419,99.01801056089631,0.9914320850496059,2.0027897522389413,75.00455405865591
29,6,-70.98179478865623,25.998991248723076,10200.002667163537,12599.997217356176,79.97900932455995
30,7,-94.0061730124879,39.00919298076311,2899.992714655306,3300.0052143848325,69.99672459602776
31,7,-96.99116996356989,41.992549911985385,2600.0100940922684,2999.979781810904,70.00599771307921
32,10,-101.02189675828325,17.01708278282635,400.0117289529693,399.99098719027046,70.00515699566601
33,8,-65.00101181070679,43.010320162196386,15.00757745583769,39.98417375895933,90.00142251490634
34,3,-97.99807958153771,104.9692442521215,6.009653072752728,6.999236010027176,65.00626725699402
35,10,-89.00666772988698,27.009766513091733,1099.9799960452206,1100.005882893837,70.00460571567797
36,1,-47.00480596620279,4.979026118677712,499.9850255944772,500.00213800196036,70.00520583942938
37,1,-46.99554571897469,4.982269604354828,500.0088580586712,500.0038658128992,70.00841500824586
38,6,-62.99508971296516,26.982053829392957,11899.989676330613,13199.995479975432,74.98316275357897
39,4,-64.99345735918375,23.00024860095414,3900.006543196778,4199.97397704957,80.0055169281612
40,6,-66.00399225161816,25.983586190943925,11000.013561321444,12300.001926120533,74.99847808700717
41,10,-88.01058073763963,26.99687178741298,1299.9995794727683,1299.999805900769,70.00589695775017
42,1,-53.979889084164576,4.988631720916343,600.0053557856129,699.9929896245307,69.9880698136093
43,5,-79.99850606644083,30.985730706005477,4399.986046707625,4900.001418771739,85.00988950475057
44,6,-62.000104330527634,28.00782461738188,11999.99456731168,13299.994542638904,75.0007616284641
45,6,-56.97096394028262,32.99186831303395,12500.008666447906,13800.017529339197,75.00368175797885
46,6,-71.00770387022153,26.00009246786956,10200.001388975812,12600.00365945348,80.00394017449703
47,4,-64.00894547009625,24.01427993746445,3999.995416253493,4300.00431724035,79.99487559864805
48,8,-78.97511480652211,28.996648238161487,85.01707124441683,109.98718520172643,89.9991858620194
49,10,-111.00769660935785,0.00788731215705845,100.00765369243467,100.00034492586809,70.00880276063405
50,6,-46.00302686737323,44.01066709843671,13599.983582320328,14900.00181973131,75.00685189208416
51,8,-82.01705910087425,25.987675297783976,99.99064350182084,124.99416067574997,90.01311599109438
52,5,-83.98953973620047,35.00300507517508,3900.0056135313484,4399.993093353323,84.99049662666138
53,10,-96.99896297676811,24.005317016283882,499.9889332361368,499.9880235786382,70.01323211535369
54,1,-51.990740247225474,4.9850355110094515,600.0156903905558,599.9941320651661,70.00395426306196
55,6,-85.00753601218358,19.012389310432425,150.01129697974915,174.99141275422653,90.00641687397405
56,1,-42.005383635891704,5.004959544223228,399.9919134073068,399.98855115646984,69.99654221888322
57,4,-60.001626164080854,28.009239308017673,4400.004548209949,4700.014009147951,80.0031806501625
58,6,-50.0067008332151,40.00842510347794,13199.997193079966,14499.992445430038,74.99495802960135
59,4,-67.00703659859778,20.998885544361134,3700.0073933052536,4000.0041178695537,79.98736129036813
60,8,-86.99161361990268,20.996226105824384,125.01172131407651,149.99877169130616,90.01854863686789
61,5,-84.00042694787184,37.99908977015988,4499.996071905604,4999.997471302942,69.98517837624485
62,6,-42.998836021069984,49.00895355821284,14100.001609434688,15399.998698824627,74.97912784317289
63,10,-105.98045840941033,6.991868090641628,99.99159679757103,100.01399802979226,69.99500245488322
64,6,-54.99791468386155,35.014130845568864,12700.008317629126,13999.993214937704,74.99449041140922
65,1,-44.99754469520847,4.993482670101815,500.0252907659126,499.9894025068334,69.99852463135736
66,0,-119.0192115057032,74.00814051217172,390.0097520768565,389.99300548651235,60.00093395465747
67,0,-98.0024219618426,50.996895489524015,620.004893105484,620.0020330798436,59.99517089245904
68,10,-95.01960090559146,26.001372294768913,699.9962910923701,700.0060588913709,69.99081323496353
69,7,-84.01211883684078,32.9963312209229,3399.989448517666,3699.992982558867,70.01293662027952
70,8,-63.99647396593908,44.01517492852287,9.994546064764005,34.993876668683164,90.00759348646721
71,8,-57.00959460182725,50.98728654330269,-0.0080209087220249,0.0023264011461842887,90.00529219287995
72,7,-92.02027096152001,36.99931810689552,3100.0059872664197,3500.004285024424,70.00407746519869
73,7,-87.9950517817411,33.02252825949841,3500.0004510650756,3900.000127113299,70.00253733156536
74,6,-65.9869796491893,25.006386227579995,11499.991463404036,12799.98815031266,75.01180515769475
75,10,-106.00504674100436,6.0016144936801865,100.0065030253483,99.99104588533214,70.00074360910608
76,7,-87.01126168971695,32.002604272435256,3699.994365729507,3999.994817005569,70.00440905117783
77,7,-102.99460704503603,48.003407750748586,1999.9993295401798,2399.9948175495188,70.0087375560851
78,4,-58.01603751941462,29.987356909059347,4600.00457443348,4900.01518643923,80.00604575428316
79,5,-75.99194855845653,30.99467704307107,4599.992158903943,5200.008791686016,84.99373137963512
80,7,-89.99883942730769,29.02098560384036,4000.0136881983835,4300.007559882123,70.0040428883313
81,8,-70.01020903045841,38.004715732152604,40.01546519534316,65.01307502319376,90.01080126173643
82,4,-41.001245163601794,46.99623757261104,6300.005952781136,6599.993427909772,79.99994069991631
83,8,-70.0088294232302,38.00738222270774,40.00438603472623,64.978422379204,90.01902355492919
84,7,-108.98587245060261,54.003352433590884,1399.993413072702,1799.9970606648644,69.99349269784341
85,6,-77.00058967502463,30.99460150022482,10999.994191785267,13000.00377410453,74.99488768481116
86,7,-89.008661415943,30.00287620006474,3900.00538011797,4200.001848982907,69.99228307177745
87,10,-88.01188603381684,30.012175200801508,999.9880166815105,999.9874620092771,59.99660691386061
88,1,-48.97795400653413,4.995167406104689,599.9941286830285,599.9875718115271,70.01081910513068
89,7,-105.00830448172326,50.002931157158564,1800.0023042046498,2199.9849999956427,70.01470120828944
90,1,-62.017133436478574,5.993401832304558,799.986885326379,899.9751384575176,69.99655839740637
91,4,-42.012299151250495,46.00020873508716,6200.007216082969,6499.989281870479,80.01132942987809
92,10,-92.01320546613135,24.994277710778576,799.9782059556927,800.0090630786726,69.98761054880912
93,5,-76.00186937253125,31.01197427155969,4600.0031602447425,5199.989585813367,84.9558028185013
94,0,-112.00829450605225,67.00638638060828,459.9882848228012,459.99581204254724,59.997539050160135
95,1,-68.0011489087067,8.003402253880731,1100.0082983672642,1199.9956573948787,70.00190618377339
96,8,-67.0023070532298,40.991620287787285,24.984589397851938,50.000767532955315,90.00537237921364
97,0,-102.99200661089243,57.99875728551055,550.0086932795339,550.0099491912306,59.979253258410125
98,0,-105.00362756089748,60.01526259424832,529.9967581423286,530.0075532894117,59.99897991471467
99,4,-67.99955797513695,20.00717409898722,3600.010120016789,3899.9986885899953,80.01077752973822
100,6,-59.0051085958602,31.01902227086932,12300.004480741196,13600.008015493835,75.00172636751131
101,0,-90.9921724526984,48.01078593580417,600.0040971997408,600.0009600820177,55.008194578191244
102,5,-101.9992574636137,53.013694019469945,2100.0103068697913,2599.993693092137,85.00381656066705
103,5,-75.98066724102063,30.99725740432687,4600.0048692104765,5199.996176049829,85.00277693089767
104,4,-58.9971823351986,29.02374471257293,4500.017501797631,4799.994537744515,80.00168627650673
105,6,-48.00102770761234,41.9996882183806,13399.996510758549,14700.007898435459,74.99848191983436
106,6,-40.00268258534454,52.995197378622585,14499.998806698086,15800.001496496296,75.00557307216093
107,8,-79.0072737504648,29.019008055291636,85.00458468682405,110.0063433823234,90.00081167454152
108,0,-90.00861749245617,50.01829814613486,499.9981399314666,549.9976876744283,69.99630771494331
109,5,-98.00349612995802,49.01718480103279,2500.015572045,3000.008175938203,84.98047247737439
110,4,-75.98849059357715,23.00640427319153,2700.0017400199054,3000.0198825022912,79.99730268136182
111,10,-86.9900477046752,27.987914906012627,1200.0158282769503,1199.9949067628713,65.01090658591305
112,4,-51.98490919498099,36.013075859328104,5200.014764185167,5499.994426488232,79.99032629574528
113,8,-78.00000502273147,29.987011203656092,80.00191927658524,104.99322781582485,90.01369688086253
114,0,-97.00164537941811,49.005564758191134,640.007909095042,640.0222037099011,60.01346725865261
115,0,-102.99990054665398,58.0005879174091,549.999113377228,549.977994861757,60.00184024441826
116,7,-107.00356567539636,51.994317790759084,1599.9709426225,2000.0048389815688,69.99325087330243
117,6,-48.0154733372927,41.987158645173146,13399.995148873959,14700.007989412816,74.99472924985912
118,7,-96.0149616533815,41.017390953317445,2700.014267235583,3100.005902432637,70.00048541094078
119,7,-88.98820965996684,30.01571960047078,4100.009632296611,4400.016044286187,70.00821970379003
120,5,-88.99064231281587,39.99283409179153,3399.9926127321387,3900.002931886392,84.99437970210892
121,1,-53.01123707345867,5.0038401744047185,599.9824853178643,599.9852169707285,69.991325615562
122,10,-93.99147898619132,24.013408142783774,700.00352339568,699.9912189712896,69.98936143143042
123,6,-46.99258375347088,42.98027350597149,13499.997785862106,14800.015255929646,74.9953890553756
124,10,-107.98323499013844,1.996427177534564,99.9918994776896,99.97906835537988,69.99288060278495
125,6,-43.00269040678774,48.992163794007396,14100.006100774506,15399.99346853008,75.01144073770173
126,8,-78.99082332430773,29.00982948352253,84.9990266188972,110.01042075036635,90.00247791079153
127,0,-100.99664083528045,54.99927364552269,579.9954080190522,580.0057622792934,59.996877872246735
128,10,-108.99820073116746,0.01584413689118861,99.99610104366921,100.0037525570952,69.99615219649964
129,7,-89.00763717753085,29.987617156116006,4100.012704305561,4400.00293363135,69.99764661584678
130,8,-65.01035986365511,42.99350678526934,15.00391697620108,39.988880354093425,90.00929785008204
131,5,-107.00892261887674,58.00995294374122,1600.0114593859441,2099.9988685117805,85.00923735509984
132,0,-96.99259234440711,43.99111673917759,669.9817937952704,670.0127382039773,60.00908563037511
133,8,-71.00011702601813,37.009891269958594,45.00070521257746,69.98818410356996,89.9927600149575
134,5,-79.98067438824523,30.997861638980364,4399.974730332055,4899.990433069798,85.00883477351177
135,4,-73.99033667228218,20.996761918141903,2900.0220711729603,3199.9768410414854,80.00990307614173
136,0,-116.0090452841677,70.9926551179109,420.0035845786993,420.0029627530794,59.998793493473286
137,10,-84.98103411454112,28.010275591065792,1500.0119765653455,1500.006653781737,69.98763373593223
138,1,-44.002614385571505,5.012716104818535,500.00179172997093,500.001284408544,69.99346210178882
139,6,-52.00198317689641,38.011609934479,13000.004796744332,14299.990809816916,74.98626859636302
140,5,-80.00410323506397,30.979151842270667,4400.008527597622,4900.004931823587,84.98228263968107
141,10,-109.99794989488046,-0.009283986759086494,100.00419403434849,99.99339650295603,70.00593575571168
142,8,-83.00509707577572,19.99629450618947,170.00469917341485,190.0002332685979,90.00417278770244
143,5,-80.99770435656693,32.02685720696763,4200.016665561744,4699.993351412353,84.99504712762784
144,6,-81.00871583528681,29.008221126002528,10300.000269823811,12100.00998160384,69.99463477785255
145,0,-122.99947878518088,78.00249352843542,349.9950287456037,349.9903238442664,60.01775326259845
146,1,-65.99738986182442,7.009011200431357,1100.0191762367522,1199.9880890616503,69.989222871112
147,6,-54.98773907411834,35.01979997016616,12700.006745413333,14000.00254257953,75.03562670542509
148,1,-61.00729521265183,6.008951165012472,700.0075831548642,800.0093856748429,69.98529651758432
149,3,-98.00915249407302,104.98557924570864,5.995501018038953,6.994865772052398,64.98913291749457
150,1,-40.00734381584439,4.999868046198026,400.0042261424188,399.989721516724,70.00858277262769
151,6,-78.99754719260316,29.007592195640513,10500.010351656978,12299.997642741362,70.01541351711946
152,5,-103.00213799609801,53.99658460002084,2000.0160010447855,2500.0078113500686,84.99796970235087
153,6,-49.009148884948765,40.9812514090047,13299.997746798508,14600.009445198162,74.99808561387414
154,3,-102.01303040649056,99.0026622334659,1.00194320238901,2.0062257989607954,74.98971004573276
155,1,-49.98880496383825,4.984536901107305,600.011122613967,600.0020938995125,70.01101151345425
156,5,-84.00670305062654,37.98536013092918,4500.001372554063,5000.011633073579,69.99913577974658
157,10,-100.98571866945358,17.000731083170656,399.98046774385085,399.9878242277721,69.99578700709002
158,7,-79.99752589138033,29.001767984009515,4200.000351972685,4600.014995313526,69.99790616362597
159,8,-85.98436401969754,22.015350484424047,119.98431303912938,144.99279269788786,90.00441911815943
160,5,-95.99317066456804,46.99151812006901,2700.00462648347,3199.987593449144,85.01880458586939
161,6,-67.00779523245639,24.002148790242313,11200.0097886523,12499.978391376453,75.0071083295862
162,0,-96.98665178453305,44.011526348924086,669.9953500214833,669.9999974590546,60.00172864592566
163,1,-50.00073012311239,5.02979837894839,599.9981960377808,599.9961607837026,69.98849996526312
164,3,-97.99734354215795,104.98569265371563,5.996917313532307,6.993031135704273,64.98987550694949
165,10,-106.98102545624344,4.995195939420285,99.98950848524537,100.00912296852437,70.01541711019075
166,6,-61.99504165974528,27.990813466477743,11999.99755351893,13300.010621314104,75.0056613751616
167,6,-71.00387421782568,26.015063208922445,10199.98733025595,12600.00014355921,80.01021162306077
168,1,-68.9883908174566,8.999317430536088,1199.9916565017518,1299.992779296347,79.99123774826201
169,6,-69.005048767762,26.004344583576593,10900.000431030758,12399.995417849042,75.00613802913172
170,4,-76.99717859151872,24.00003594155667,2599.975985755784,2899.996693661649,84.99605462007898
171,4,-71.99831956343533,19.998475555946186,3200.0056808534923,3499.9930348793323,79.99500506530069
172,6,-68.00675413240285,25.01109496992828,10999.999264810924,12500.024218700442,74.99317350485401
173,4,-71.98821780569415,19.992896519671092,3199.9844109102037,3499.9940451087555,80.01269105796091
174,0,-92.99865498335338,45.99644890307865,629.9808250226362,629.99795507247,59.985876962230876
175,0,-111.00470340591171,65.9943989242919,469.99466829222416,470.01428387368736,60.00015886619438
176,10,-96.99398272808791,24.006367983021647,500.006011225372,500.0049428767121,69.99441540892433
177,4,-79.0006345791789,24.018010876517973,2300.0161839805287,2599.9923742008546,79.99734640073348
178,4,-79.01663102376276,24.013204549888275,2300.0113494983552,2600.0047891451854,80.00539295916326
179,6,-83.97172256077575,25.995398732705198,10900.009077312192,12099.998251104736,70.00623534869948
180,7,-89.00876785145839,34.004787349631464,3400.0010299918868,3800.0105712826785,70.00715929551339
181,6,-44.99094469488397,46.010440259752116,13800.007192038644,15099.990429111567,74.98860141775745
182,5,-107.01762256761424,58.00565960602908,1599.9870142835023,2099.997363593006,84.98693262792115
183,5,-79.00154412315085,33.00689074456685,4299.983078140093,4800.015113476201,84.99470215888708
184,6,-67.99841327871314,25.006515905485063,10999.9996841734,12500.018382390852,75.00300661398435
185,4,-66.99841251214164,21.004781324761744,3699.9916693378223,4000.0009030608057,79.99775223551633
186,1,-62.00003095108042,5.9812428248540925,800.0032760527075,899.9992513507675,69.9983424439072
187,4,-59.99112958651088,27.9820401892772,4399.992366199668,4699.993609073861,80.00472494321072
188,6,-41.00485057785825,51.994338618931394,14399.983238034521,15699.98595318451,74.99364897923049
189,5,-85.01121110680357,39.987838786124144,5000.030107214696,5999.995300446037,75.00285494147732
190,5,-103.98124150179432,55.00599635455223,1899.9956994950935,2400.007584357292,84.99836362876158
191,6,-79.00247349379528,29.009394107561306,10499.99282231097,12300.00062321575,69.99200323132328
192,8,-78.00815183125665,30.003755015037147,80.0093598609199,105.00660418014708,90.02646510912032
193,8,-71.9891294128192,36.00509081445856,49.99197491602324,75.00480653351623,89.98835394762847
194,0,-121.00253253605922,76.0018661708486,369.9996907121599,369.9888762997886,59.981864344215204
195,7,-90.00303336054752,28.994926221020208,3999.9877725202314,4300.006799747483,70.01363056986587
196,1,-43.98649445227603,4.988788332135967,499.9856752272174,499.9932668460464,69.99488580380893
197,10,-89.98838101481937,26.00298866135629,999.9898835503784,999.9904567144982,69.97997354690936
198,10,-102.99610320902895,13.988352754954654,299.99482671576266,300.0084515819034,70.00156906424056
199,0,-98.01118719170367,43.008056666414184,679.9686121584967,680.0070273053436,59.99725120810157
200,0,-117.00479063926656,71.99915529925241,410.0068005109131,409.99416071478834,60.0062108738638
201,10,-91.00219284230606,24.977350642563596,900.0116272320183,900.0118356162149,70.0102906668503
202,5,-94.01612369310492,44.98789216792599,2899.9921277633907,3399.9984907221597,84.99225985960173
203,6,-47.97939500181231,41.99341164607095,13399.987927381444,14699.987740826167,74.99506534520616
204,10,-100.98768522726499,18.00846889585885,400.00360345065457,400.0037800480925,69.99645538731056
205,6,-60.99511139779094,28.98890299729593,12099.974601695412,13400.018655017268,75.0126830052154
206,7,-109.99884497863833,55.00895681696286,1300.0175581341757,1700.0124132475423,69.99714542023972
207,3,-102.99190592933401,100.00077895567065,0.9982078797393925,2.0074615466443384,74.99819873384571
208,4,-48.99401997430638,38.991631682950874,5500.000293262689,5799.997924078506,80.00307326635338
209,3,-102.01021888184266,101.00095329060808,2.009498859319721,2.9981463083306874,75.0071911094727
210,0,-113.00322886279258,68.00494175276441,450.02336496801945,449.9945689301925,59.99461910240674
211,7,-80.00893697548965,29.020068123914793,4200.00454753898,4599.983431952898,69.99802290105626
212,5,-86.00515959704929,37.013304437535744,3699.9854735412196,4199.993894940953,85.0083393560759
213,5,-76.01103484374708,31.01430857554042,4600.000377309964,5200.004421679661,85.00250224307449
214,8,-61.98306902862415,45.992528054331196,0.003728150664626476,24.99665504853645,89.99908832052283
215,4,-52.98546554709104,35.00019326754019,5100.001420523336,5399.990834990477,80.0086091164548
216,6,-54.99719657583235,35.00662622542527,12700.015349808582,14000.005305498982,74.99359786716859
217,6,-66.00891945686561,23.014207298695442,11400.007268495685,12700.001182274806,74.99854426580293
218,1,-58.01971205936689,4.996027103570013,799.9917441669786,1000.0040773918815,70.00766053337759
219,7,-99.99278850094723,45.01218579178782,2299.998755127007,2700.0201553928237,69.99752284054082
220,4,-70.00088325815972,17.994574311951858,3399.9989580275014,3699.9892593312343,79.99605714971085
221,6,-57.01211425869214,32.984376016500036,12499.991132807236,13800.002785014038,74.9846189861443
222,0,-97.00532018822594,48.986901641563385,640.005468723947,640.0055660884757,59.98537665674921
223,10,-88.01866772681504,26.998336725246293,1299.9953250135106,1300.0081514052479,70.01518584067169
224,6,-61.00752558401619,29.000145895290803,12100.02299313335,13399.998135152391,75.00432688880569
225,8,-64.99980999903202,42.99853726028735,15.002652479620158,40.01361682051658,90.00525934207748
226,0,-117.99836026594743,73.00105853274927,399.99182315468914,400.0052653337198,60.01098986539514
227,4,-59.992071037437654,27.978124900274462,4400.01903153883,4699.987526870155,80.017817911893
228,6,-42.99997868405725,48.01547005678044,14000.001688466911,15299.997560192403,75.00737236107054
229,8,-85.97653523039054,17.992558878687053,155.01261178771588,180.0130510568967,90.01255700622316
230,5,-75.00650014596548,29.989260986591287,4999.998701285333,5699.999708183217,84.98936576231372
231,1,-65.0049632756789,7.995744827644564,999.9937938648026,1100.0056686425353,69.9867476324473
232,10,-88.00244257076878,27.01053444248337,1300.0036818022108,1299.9831843743677,69.98718985895046
233,5,-78.99473581123979,33.00331380946176,4299.98368038658,4799.997620587246,84.99025819687148
234,5,-87.9870020756289,38.993315005574715,3499.9936552780764,3999.9885840127586,84.98930542662704
235,5,-84.00176254125185,34.99980542468978,3899.999768515076,4399.992287339872,84.97881429387341
236,8,-67.97252683754061,39.98976019600309,29.991435144709907,55.003914698471384,89.99221209830704
237,4,-61.009353514050225,26.990753581638458,4300.00341466373,4599.992726011344,80.01564182220508
238,0,-94.99667998626941,47.0146714524913,610.0058602684362,610.0091415175192,60.005197531137426
239,0,-122.00246302115795,76.99747021890751,359.9992684224074,359.9892977859892,60.00663818315853
240,4,-48.00143867757056,39.994939410817494,5599.992809060542,5900.011914458095,79.99075627330002
241,1,-54.0013150821286,5.0092051524896375,599.9947883264684,700.0113288588789,70.00542914226897
242,3,-96.99548910286704,109.99855822796067,6.993191282267305,8.008419076699644,65.00328702763929
243,0,-97.99915020641163,51.004635468129294,620.001417655599,620.0254296890284,59.99810582540758
244,6,-70.00112746762153,27.01740860641728,10700.005762829956,12300.011177098126,75.00589803426345
245,4,-74.01924985200148,21.996201315160995,2900.005199885932,3199.9991911747397,79.98450659761133
246,1,-61.98757728815465,5.9962210001147636,799.9874926716642,899.9952626894559,70.00103159364201
247,1,-53.984572144958435,4.98149448222051,599.995523221409,700.009186632455,70.00489232608027
248,1,-58.996993764274364,5.009247198878648,899.9905129623478,1099.9960290123327,70.00727703957186
249,7,-92.99065921655196,38.0056545007535,3000.003854912255,3400.0143649685383,69.99567804415167
250,5,-89.99226627192432,41.00789514542725,3299.9906994225516,3800.000382504328,84.97676738198354
251,1,-64.00191968998905,6.999182898605354,999.9986535754917,1099.9991427279635,70.01277762344544
252,6,-71.01220638891134,26.00098341541431,10199.995989377852,12599.990195545459,79.99802673231905
253,8,-64.99650711642234,42.999145083887555,15.013029580095544,40.0094769989391,89.98696619611125
254,7,-93.99928563809158,38.984386083930296,2900.0027331867063,3299.9897548773174,70.01019158423615
255,10,-104.01231999232772,12.000882704830177,200.00533567467625,200.00638499132322,69.99317301866787
256,0,-121.99620268887232,77.00863889146272,359.9889870287476,360.003057972559,59.99484382950318
257,6,-71.99779710092659,27.012791211499266,10800.002127433267,12799.993699669294,74.97878128575476
258,5,-108.99452495126778,59.991140672475126,1399.9960703353838,1900.0021647644085,84.99492985122369
259,1,-46.99576135760496,4.9976542586402735,500.0136525736704,499.9967050275638,70.00037280420138
260,3,-102.97355344918311,99.99649517813165,1.0048162459158199,2.004638335963216,74.99881969939075
261,8,-86.99989940918955,19.019621056825287,150.01182803767645,175.01116861193864,90.00201577865326
262,10,-93.98296603551896,27.00262410410053,600.0061589402196,599.9890834178053,70.01028139079929
263,10,-108.0043621179837,2.9961724869296598,99.99276966381656,99.99352414936722,70.00018711357768
264,3,-98.99687207516834,103.98942572119365,5.000661354047725,5.995357368727053,65.00798033133604
265,7,-99.00004564362256,44.00625102046691,2400.0279976985653,2799.994116028963,69.9972263116734
266,5,-91.99431606952257,42.98956608901485,3099.9964899949164,3599.983168762531,84.98183484833088
267,0,-99.00431278780371,46.01401166753139,620.0059171373458,619.9777000053116,59.99558019191009
268,4,-42.99396523309218,45.01399193868151,6100.002806969449,6400.021625089371,79.99238983991637
269,10,-101.99917518384096,15.9890936288808,399.9942915074584,399.99803524944303,69.97752794408625
270,6,-62.00576613081367,27.988904951437544,12000.009033676297,13299.993896538099,74.99702497744184
271,4,-53.01109782007464,35.01674590861975,5100.001547450839,5399.984883833763,80.01591733878263
272,8,-86.99194066422946,19.002103880909917,150.00812989108888,174.99450768160227,90.01697968618859
273,3,-102.98474334686453,100.00820669220106,0.9951163240643262,2.005678892044107,75.02094364002447
274,6,-72.99460394751631,28.01665966924273,10499.987933575578,12500.005585409137,74.99893187902626
275,10,-110.00326456809165,-0.013031350763075662,99.99994168056256,100.00145567648468,70.01071209320206
276,6,-50.99079677973175,38.99875145070209,13100.00530107011,14399.992464454455,75.00100266944588
277,0,-101.00173214483007,55.00562559840459,580.0089335004944,579.9990891047042,60.000359687979625
278,4,-78.00697428784132,24.995322138408525,2399.99590255532,2699.984986574577,74.99978791865951
279,4,-79.00251712130222,24.00164626803288,2299.9903805153504,2600.011322476383,80.00446940081606
280,8,-87.99082212492195,20.000873626428398,130.01927433925493,155.00720077962262,90.00108981029011
281,0,-120.99154404535109,76.00202683345013,369.9975954355738,370.0178908853561,59.99543424459444
282,7,-96.99527196562394,41.997866125513774,2600.0136897540847,3000.007981691112,70.00831508217436
283,5,-93.9969206516696,44.99963068912474,2899.99679922805,3399.989509335977,84.99229751230737
284,10,-94.00292104128044,24.004083275651837,699.9891144455001,700.0074268546189,70.01022418215915
285,6,-67.02087426090532,24.00600501191158,11200.002284687293,12499.989989454927,74.97854317473805
286,0,-97.99497188830928,49.98783325939574,630.0062552284685,630.0033231739251,59.97919719767636
287,6,-43.00143521102863,48.99727749179695,14099.995459114885,15400.01459681363,75.00900746197752
288,0,-115.01252722584904,70.00172762794938,429.996077419624,429.9854547862509,59.994297686069274
289,6,-56.007602125137694,33.99006518554601,12600.006384545259,13900.016471956915,74.99874566249771
290,4,-80.01620248194543,23.010381888524847,2199.997662324629,2500.0214904547015,80.0016269230796
291,6,-41.00509746062028,51.99532027726765,14399.98913928696,15700.00546758518,74.99364920507047
292,4,-49.01753515421809,38.99195724800955,5500.002966046823,5800.004287687791,79.99386194851901
293,4,-78.01670267297753,25.00267475968974,2000.0132387059373,3000.0046166492016,85.00285182554475
294,5,-74.99769958628711,30.010943975895696,4999.993736185888,5699.989656680313,85.00293893910089
295,7,-86.99564982691324,31.99880113674136,3699.9897068723817,3999.9966414847167,69.99354500700544
296,5,-94.99240383747245,46.00180752757511,2800.0110491971104,3300.004167211039,85.01746034759341
297,1,-49.007280120697736,4.9929177007001435,600.0017213644592,600.0022900392938,70.01464284820304
298,0,-110.00319538318168,64.99229774066737,480.00872961960283,480.002016928418,60.00415068972201
299,6,-77.0174715737198,30.98879138033725,10999.98579615445,13000.004558828427,75.00265566801502
300,0,-90.00681954305516,50.005597648575495,499.98642998089895,550.0023372364492,70.01340923612547
301,6,-80.9834876162108,29.015691728665352,10299.998386394791,12099.996677334822,69.99483435771022
302,6,-67.98694922693421,24.99790858342516,11000.000090431138,12500.006513462446,75.0073070129459
303,8,-64.99995899787756,42.99510693767976,14.99529186675493,39.98363682800582,89.99973626370051
304,5,-97.99792863836856,48.96164870219818,2500.0101887437063,3000.008312493413,85.0083335327331
305,5,-92.97720531909114,44.00869251072322,2999.996686244985,3499.979955077701,85.01337959815845
306,3,-103.01506089350835,99.995278917083,0.9806260084798705,2.009939467161448,75.00667448353778
