User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation
11296,3,-101.9064992,100.2409036,0.540038692,1.340292702,75.32469655
10519,3,-101.5303008,99.59396314,1.714332851,1.352566073,75.97906143
11519,3,-102.749417,101.8017488,2.906637568,1.364843867,76.36830459
10489,3,-101.0430387,100.7700724,1.442492215,1.3657561,75.86317544
11125,3,-102.2209968,99.0289901,2.49062801,1.369475085,75.8236632
11607,3,-103.4538942,101.1116566,2.514070345,1.372429362,75.39632176
15685,8,-55.21531089,51.21637321,2.020202956,1.374148432,90.98232026
10978,3,-102.7889033,100.4908458,2.013537988,1.390758032,75.99571708
15750,8,-55.30588103,52.31822141,2.126271449,1.396327602,89.68597487
10756,3,-102.245497,103.6214801,1.434439817,1.404197008,76.19053381
11417,3,-101.5231482,101.4449272,2.584520568,1.460577095,74.73074206
15519,8,-55.23113408,50.72103068,2.21254596,1.470757142,90.4004345
14687,8,-56.34380541,52.89752479,0.828941171,1.489900824,91.77282544
15467,8,-56.72628419,49.52728077,2.667993054,1.495396644,91.49778692
10801,3,-102.4026427,101.7564347,2.955065915,1.506651792,75.69536117
11517,3,-101.0700149,100.1427356,2.377058641,1.517699625,75.8346233
11366,3,-101.3942816,100.2073232,0.122936,1.522210749,75.3542355
11035,3,-102.3279216,103.2439815,3.462630857,1.526481909,76.32938528
10930,3,-98.29382608,99.60681949,2.812707062,1.528661481,76.81225765
10443,3,-104.2747537,99.71508524,1.848190797,1.541206864,76.86232406
10871,3,-99.65513079,101.7898198,2.662275025,1.544582029,76.01536732
10343,3,-102.5107434,101.3724663,2.231636404,1.554835646,74.53086941
11216,3,-99.87166879,102.6410633,2.876759405,1.55483725,75.33609722
10672,3,-101.8704854,100.9220029,1.481856939,1.556192915,80.57145792
11062,3,-100.4113485,99.39517225,2.478198086,1.557646875,76.10165787
14583,8,-55.46481927,54.01768335,1.160380361,1.558286143,92.27042735
14803,8,-55.59273729,52.98015834,1.097178519,1.561499252,90.41807995
10707,3,-102.093457,100.984901,1.697613558,1.569848083,77.91595987
10767,3,-103.0635492,100.9221441,2.528412901,1.589043414,74.87870627
11103,3,-103.2014815,100.7738554,2.063168128,1.603006228,74.48741466
11420,3,-102.0319532,99.89986395,2.801957919,1.616578686,75.06359739
10453,3,-102.0293226,100.9778122,1.197166853,1.63053131,76.0131637
10479,3,-101.317464,99.76220244,1.625934397,1.631290503,76.24318931
11289,3,-101.6777853,103.1042587,2.512756419,1.632665181,75.68420371
11039,3,-99.66813529,100.6669531,2.863197872,1.636768597,74.90061901
10830,3,-106.2063225,101.2883804,1.560815774,1.645707457,74.95401124
15941,8,-54.59480912,52.5369609,0.75486842,1.650698251,91.82102118
11238,3,-101.6325224,100.6885677,2.583658831,1.65283732,76.80999937
11487,3,-102.3393274,100.4503438,1.432195095,1.655106371,75.51098356
11492,3,-100.7377202,101.4480648,3.639513294,1.671560794,76.39838485
11029,3,-102.254235,99.80638296,0.968211763,1.675115466,75.52152858
11599,3,-101.5954544,99.49947492,3.069138616,1.689109705,77.83492454
11254,3,-103.180879,100.7529292,2.731686618,1.701589864,76.05282909
11486,3,-103.4888987,101.1163432,2.127707002,1.703925889,74.887743
10866,3,-101.5902364,101.1637013,3.2511213,1.707882724,76.59253126
11279,3,-102.4009193,101.8695711,4.109094763,1.714011361,75.94011912
10674,3,-101.1851182,102.1647782,2.585098642,1.718906366,76.22051065
11579,3,-102.8612594,100.444314,2.379893884,1.733613973,78.11192849
10780,3,-100.9746013,99.79971648,1.534713108,1.735775884,76.42344155
10559,3,-101.7290109,99.78284401,3.233978172,1.737312941,77.72553345
11309,3,-101.5425244,100.2412109,1.3282239,1.738464659,75.22930641
10455,3,-101.797314,100.4307241,2.061174873,1.745534928,75.41999892
10537,3,-102.2207837,101.3060938,1.794126272,1.746901668,75.72932055
11204,3,-102.3369268,100.5291281,1.407391716,1.747036584,76.43017619
10738,3,-103.0832391,100.891964,1.257874706,1.752753449,75.33039384
10976,3,-102.845339,98.54615487,0.877005566,1.754141519,75.22306702
11343,3,-101.9191536,100.7154298,4.0304174,1.760446273,77.45493141
11405,3,-102.6914617,102.381496,0.524936622,1.76691709,74.13752698
10586,3,-101.9164764,98.79385567,0.935371216,1.776558313,76.34670316
11592,3,-103.1405935,98.8575816,1.319194328,1.778920511,76.30911701
11294,3,-100.1873872,100.0523889,1.36548665,1.788465171,73.86110788
10408,3,-102.9265013,99.4928067,3.18477723,1.790491687,75.39742109
14931,8,-55.74711954,52.68767402,1.374635394,1.790839101,89.9074378
10937,3,-101.8225192,99.7882775,1.162895532,1.804281535,75.70845887
10649,3,-101.6576493,101.7553532,1.157828772,1.810533373,75.22888638
11038,3,-101.1779741,100.0164286,2.904957128,1.811585059,75.90631176
10893,3,-100.7794708,100.8383072,2.259266104,1.818754062,75.99762676
10620,3,-104.0947536,101.9555006,1.427924988,1.818834284,76.96270895
11520,3,-102.5183977,101.8049777,1.277030342,1.82274839,75.8845233
15240,8,-56.36866776,53.5732414,1.311304652,1.838575695,90.96155353
11433,3,-101.9404842,100.4130893,3.21931361,1.843763339,77.42649122
11188,3,-101.523984,99.70512711,0.46969337,1.855072465,74.61092306
10488,3,-102.3230423,100.1932637,0.159187607,1.868934423,76.59743004
11112,3,-100.4730088,100.2228473,1.903880812,1.872515798,76.97253614
15860,8,-53.90462417,51.23623479,1.335996989,1.875610816,90.99437521
10494,3,-101.3628549,99.49131348,0.017055329,1.877770369,75.70685534
10255,3,-105.0629995,100.5792023,2.301568124,1.901939371,75.03983416
10726,3,-102.1184783,99.70218346,2.350874832,1.908635335,76.20373801
10826,3,-100.1338267,101.9959865,1.195453443,1.913848153,76.3140765
14989,8,-54.24362442,52.66089291,0.731399617,1.915919557,92.10471679
10433,3,-102.2292758,100.4689958,1.444820594,1.920452993,75.46042878
11554,3,-104.8559345,103.1476132,0.974799793,1.923121278,77.83069869
11587,3,-100.9658402,100.8999859,2.68613931,1.927471791,74.80383485
11088,3,-100.324023,101.407725,0.646867556,1.930084706,77.10278266
10287,3,-102.1775404,100.5819484,2.928984191,1.930786805,75.52773697
11095,3,-102.299069,102.6590745,1.562032522,1.931689231,76.75849347
11246,3,-101.0846129,100.4808282,3.165556319,1.952602605,75.06635888
11121,3,-102.2561236,99.25734012,0.982636292,1.953532494,77.05650093
10683,3,-100.1646914,99.18082981,2.729246466,1.972420867,75.18374503
10370,3,-103.6471029,100.9812989,1.878149928,1.975482155,77.43594922
11333,3,-103.4226358,100.2957776,0.284403903,1.975993522,75.48281838
11184,3,-102.0251117,101.2878422,1.458859348,1.980843141,76.1090706
11406,3,-101.6618762,101.7796972,2.175206236,1.984374839,75.21036294
10280,3,-101.6574175,100.4617579,3.078325835,1.99212889,76.93168599
11615,3,-101.6394723,99.03350215,2.345900087,1.995644354,76.68086318
10802,3,-103.0997352,100.9960544,1.445158968,1.999958456,75.99970762
10735,3,-102.8483481,100.8479395,1.847104426,2.004155044,76.05030655
10923,3,-102.3608321,101.056857,0.507773659,2.019357492,76.02890763
11147,3,-103.0275956,100.9664977,2.643969969,2.028884221,75.92699397
11339,3,-100.7573886,102.4105008,0.835564591,2.036981717,77.13823748
10236,3,-103.4218464,102.6087201,3.759279412,2.046271928,76.84710614
11632,3,-102.0413469,100.5691164,3.053534175,2.050610158,75.78233161
11189,3,-101.9648304,102.4025569,2.662123736,2.052792877,75.23920964
11469,3,-99.9151616,98.58948171,1.672474045,2.054643567,75.5545735
10535,3,-100.9472042,101.7436608,1.810019786,2.055909385,74.36067334
11255,3,-104.0383774,100.573457,2.979024393,2.060032891,74.05774639
15324,8,-55.17149406,51.70935231,0.898305528,2.060954145,91.36321997
11283,3,-100.3726292,100.7827983,4.418897182,2.066501614,76.18190579
11330,3,-101.6441202,99.57571745,2.426856455,2.069664012,75.02806163
10716,3,-102.9961139,100.3196787,1.438387952,2.087996391,75.78979142
10467,3,-100.5465978,99.95498099,1.447099953,2.093111494,76.8437533
11163,3,-101.5674854,100.2136251,1.403915432,2.101166478,77.18775323
11630,3,-101.8453928,100.8178084,3.768863039,2.101847623,75.80848574
11451,3,-100.5468976,101.8479996,3.062117209,2.103416039,73.95881187
11601,3,-102.6211062,99.48727179,0.768478747,2.10412675,76.23230465
14845,8,-54.23967381,53.07722615,0.548576422,2.113084749,91.69459214
11502,3,-102.215096,100.3447979,2.468985265,2.116750867,77.78589866
10939,3,-102.2493392,98.56893156,1.239698344,2.125585767,77.82879083
10531,3,-102.9235998,101.2521525,2.057765187,2.131476358,75.20679736
11362,3,-102.964551,98.43840831,0.34514103,2.13919692,76.59878805
11434,3,-103.8339587,101.0970425,1.509448933,2.143422017,74.35411365
11290,3,-102.93058,101.2277504,1.640173414,2.14414677,77.34068035
11414,3,-100.2513883,100.2122837,2.233857224,2.147512758,75.01257791
11003,3,-103.2409206,99.21929817,1.678656406,2.166874496,74.41618855
11577,3,-102.0166793,100.7632657,2.149871956,2.174397693,76.37086801
10566,3,-101.8841326,99.45180463,1.554820293,2.175461663,77.40784775
10355,3,-102.4486948,100.1129482,1.728661148,2.180704731,76.93401041
10303,3,-102.0019981,100.4549582,2.290698132,2.184921742,76.19770575
10200,3,-102.3233131,102.5158598,1.966348985,2.187588374,75.40725521
11161,3,-101.7551529,101.5785388,2.325345049,2.194726652,76.94056304
11308,3,-102.1262792,101.6150216,2.449438219,2.196601507,74.93026065
14916,8,-55.50698424,53.55420876,0.83380362,2.201844466,92.42855171
10428,3,-102.9797735,101.6116169,2.066786293,2.207122239,74.84785216
11323,3,-101.4954712,100.1057348,0.588642557,2.214008331,75.91381132
10478,3,-101.2741924,99.28821973,1.907470522,2.224821547,76.86676012
10446,3,-102.0339265,98.89443371,3.41134448,2.226781066,76.45213622
10799,3,-101.1357071,101.6545423,1.617645766,2.227488512,75.96849973
10663,3,-104.3436084,99.87352185,3.121138063,2.238695399,74.03620681
10898,3,-100.8929673,99.94018906,2.113046974,2.244973118,76.2072287
11356,3,-103.3543084,100.0973157,2.402298058,2.263556746,76.1337812
10618,3,-100.4463458,103.4985515,2.409779543,2.271326944,75.66075526
10304,3,-101.1859544,98.00716151,2.104857719,2.275445949,75.99183616
10515,3,-102.3206569,98.81638324,1.644962004,2.28385008,78.11581552
10495,3,-102.4924887,99.38804892,2.238100392,2.285992462,75.34655539
10506,3,-101.7510342,100.8453328,0.272971069,2.286013004,76.80849697
10762,3,-102.0241538,99.60537903,2.695433465,2.296095647,76.40852096
11425,3,-103.0855793,101.24616,3.248539773,2.300115001,77.39603614
11392,3,-101.4687689,99.59882955,1.349489204,2.308651453,75.24469177
10571,3,-102.1049537,101.8083016,1.755187699,2.317006567,75.62742223
11086,3,-102.4179269,101.9746188,0.88404453,2.325511667,76.99292901
11467,3,-101.7582651,101.6011051,2.006352946,2.333635655,75.89924131
10650,3,-102.6425811,99.76988906,3.150790456,2.334148491,76.19042715
11326,3,-100.0702297,101.8479089,3.707899074,2.340349436,76.12313897
10226,3,-103.0609923,102.5878263,2.210584181,2.346956867,76.71375661
11563,3,-100.0749193,100.2717191,3.165170104,2.346961782,77.0383417
11340,3,-100.8917239,101.1097863,1.287408718,2.347248475,76.03732514
11119,3,-102.6729533,101.17155,3.353550014,2.356675537,74.77216541
10466,3,-101.9374242,101.05528,2.02166767,2.364603919,76.08423046
10720,3,-101.2193074,99.73584346,2.267811658,2.366824422,75.59885711
10463,3,-101.9072971,100.3630516,2.514715042,2.367916546,76.51742637
10472,3,-102.705494,101.6597538,1.220509147,2.370406569,75.69697462
11438,3,-102.3675335,102.3465051,2.503912325,2.371670724,75.80778738
10653,3,-103.143954,100.9186873,1.195719374,2.373767399,74.91200412
10592,3,-102.5340549,99.36030632,1.926390205,2.388444033,76.53094452
11441,3,-102.1521059,99.80050254,1.981923304,2.39128275,76.81361764
10392,3,-102.6022125,99.48058656,1.544316724,2.395349732,75.48210589
10283,3,-102.7476707,100.9090185,1.745549652,2.39609295,77.11077688
10378,3,-102.0625403,99.0953635,2.49177251,2.396215554,76.37169756
10264,3,-100.5568879,100.5620179,3.041738657,2.397454927,75.1076505
10814,3,-102.5775791,99.92934247,3.850228661,2.403374643,75.47380596
10529,3,-101.6655841,102.3848078,3.903308199,2.415168613,75.12879787
11066,3,-103.3035882,99.21142522,1.270810429,2.415536305,75.69551492
10864,3,-101.3005396,100.2578846,2.81245269,2.416333161,77.32896312
10654,3,-100.8513714,100.8756131,1.153334714,2.420965645,75.65705341
11468,3,-101.2121163,99.84511568,1.237717969,2.423335631,75.78717258
10997,3,-103.1736825,101.0167057,3.336050164,2.425268205,78.13409575
11101,3,-102.6017059,100.6084677,3.494329049,2.426368072,76.36529393
10560,3,-103.030688,100.5861057,2.227517836,2.455655706,75.88757768
11259,3,-100.4666726,98.84033663,1.527117245,2.457273811,76.13323533
11234,3,-102.1284085,100.7197484,2.888326672,2.466809118,75.92448199
10239,3,-102.2944826,102.9595352,3.792460955,2.471344612,77.70127273
10448,3,-101.6556146,99.34668366,3.840246671,2.475117112,75.699084
10261,3,-101.3369627,101.206109,1.966218978,2.475159915,76.14022631
10387,3,-101.0874078,101.0721474,4.075481959,2.486720783,76.61688799
10385,3,-101.7359588,101.0614582,3.673272037,2.49372768,75.70150414
11034,3,-101.5699599,101.4094814,0.764100765,2.495025996,75.56791776
10874,3,-102.9047366,101.0375614,1.451520201,2.504533268,75.33050611
11523,3,-103.644986,101.6990214,2.585518419,2.506290742,75.99005649
11078,3,-101.1587536,102.5616243,2.119410899,2.509841152,78.07882216
10332,3,-102.7358074,103.2924133,3.694766105,2.516772715,76.68878314
10436,3,-102.5431452,101.2971529,1.631296419,2.516804997,74.15433188
14765,8,-54.76979576,55.51672302,2.835755941,2.517556958,90.95828737
15638,8,-53.51384833,51.47407357,0.059948541,2.521381473,89.84528849
10204,3,-102.0593259,101.9052473,2.224419252,2.531327363,76.428033
10483,3,-103.552865,98.57051583,2.416829847,2.5341406,76.4457457
10800,3,-102.9424294,103.2062243,1.64583756,2.535039378,76.65937993
10286,3,-104.8461261,101.0053053,2.220768468,2.535142829,77.41031167
11177,3,-102.23003,99.91137112,2.065911922,2.537295504,78.47212602
11624,3,-101.5138703,99.42931235,1.674871476,2.537871121,76.26314816
10349,3,-100.8281651,100.5726801,2.175668219,2.541126818,75.46712456
11056,3,-102.7702734,99.50623672,2.051423981,2.54467354,75.45909361
10907,3,-100.7298904,100.2274712,1.05481333,2.548760112,74.62950551
10673,3,-102.1046984,100.7984155,2.04034273,2.549642181,76.45445352
10491,3,-102.9774469,97.97060373,1.837361482,2.553000139,73.66193156
11542,3,-103.3958981,102.9398296,0.216148588,2.557543956,75.37794048
10606,3,-100.0725544,100.4494641,2.173694684,2.565371006,75.97270066
10998,3,-100.8633412,100.948021,3.242915523,2.565391912,75.16338781
10718,3,-101.4891358,101.1231558,2.805376254,2.569052257,75.45042443
11512,3,-100.7056992,102.6635867,4.498973763,2.573021087,78.32015809
11539,3,-100.8255473,103.0224913,2.564699876,2.58158435,75.54061973
10641,3,-102.0935464,98.92748231,3.158941325,2.592713453,76.0467487
11498,3,-102.1764764,100.8070569,0.998609742,2.597066036,76.89269952
10395,3,-102.5565979,101.0409545,2.498105761,2.599772623,77.17941412
10205,3,-101.9133342,98.63718825,3.133537627,2.605395437,77.08131799
11183,3,-101.3841042,99.58656131,1.545444441,2.606067067,78.59474823
10377,3,-101.119967,97.92897548,1.795919361,2.606291481,76.28669941
10868,3,-98.33376025,102.3026558,4.779818811,2.610415741,76.59583522
10865,3,-102.1901277,99.58050268,0.975629376,2.610560667,75.93509306
10755,3,-101.7752947,103.6419105,3.283047644,2.625618563,76.42640168
10903,3,-102.0089661,99.22279533,1.266719199,2.6331929,75.57588528
11202,3,-102.3520382,101.616629,1.289586276,2.638421034,74.81753394
10427,3,-99.95014049,100.3055269,2.435275637,2.642769975,74.96882856
10502,3,-102.5971934,101.1052762,2.63915729,2.64411694,74.78280719
10260,3,-100.6694761,101.1466414,0.887265643,2.647132287,74.83976516
11182,3,-102.1402346,99.76157711,1.369361376,2.660153974,75.99263159
11298,3,-101.8949481,100.2892378,2.735925123,2.663482715,75.87595981
10934,3,-102.0868634,99.41376221,0.806304734,2.666187137,75.81848902
10836,3,-105.0953018,98.190697,1.946221126,2.666754505,76.93243887
11597,3,-105.3399196,100.3083624,3.532639145,2.667091196,76.33072787
14666,8,-55.02970693,51.74113502,0.819551357,2.66741888,91.47367597
10290,3,-103.3391181,100.5037242,3.611385333,2.677732705,77.00774687
11106,3,-104.0405236,99.69023167,2.405492896,2.679350732,75.32896419
11140,3,-102.7814156,101.2871623,0.079473,2.688272343,74.84190017
10194,3,-99.77017761,100.8605157,3.428255457,2.693707039,75.63464026
11411,3,-99.98659002,98.86177908,0.377863023,2.69705195,75.38303736
11461,3,-103.4250443,100.512001,2.594186366,2.698289973,75.11073229
10258,3,-103.3654217,100.58141,2.405709803,2.704070891,77.35008794
10995,3,-100.0118862,100.7082093,3.878880916,2.712079808,74.23813238
11481,3,-101.3736522,101.209822,1.80345948,2.716054356,75.5243213
10219,3,-102.742206,99.95330251,4.416761565,2.716934273,76.26987008
11181,3,-102.2250334,100.6799192,2.578361124,2.723219678,72.97313126
11418,3,-101.5288319,102.3754087,2.810543558,2.724608656,77.36258719
11149,3,-100.6960127,102.5910716,4.425855155,2.72842933,76.41281695
10572,3,-103.7340826,99.68506363,2.441044406,2.73332283,76.17976419
10840,3,-103.1200145,101.8117587,0.596981422,2.743123036,75.67217446
10248,3,-99.7133426,104.3445042,5.219680385,2.74429768,76.67400018
11091,3,-104.2952856,99.53817783,2.013536825,2.748433409,75.27260686
10950,3,-103.2666741,99.15058091,2.391600489,2.757558977,76.14728299
10722,3,-103.1484473,99.35701082,4.051564113,2.758333985,76.34320024
11426,3,-102.010713,100.8139107,1.5391324,2.759834228,76.0813787
11180,3,-100.4175114,100.7058088,1.574498703,2.762141755,76.3328546
14828,8,-54.33571162,53.42782022,0.254762525,2.76472036,91.52591804
11535,3,-102.7014687,101.2069909,3.609547349,2.767022457,75.5487554
11385,3,-102.131662,101.0518525,3.419160797,2.768770089,74.96586466
10192,3,-100.8820344,101.4001709,0.868227645,2.769294037,77.6852337
10805,3,-101.0710173,101.5556768,3.597524014,2.771415112,75.8810479
15472,8,-56.82163727,52.51854519,1.14225895,2.777946574,91.60284989
10336,3,-103.0107004,100.0407724,0.579837404,2.778283771,76.36503093
11447,3,-100.3956516,99.59457262,0.706255922,2.778415758,76.31874143
10309,3,-102.7005402,99.02460676,2.095144993,2.783111805,75.34593714
10400,3,-102.1491519,100.5418814,1.52784148,2.790898978,75.23206172
11243,3,-103.8675501,100.3515117,2.069408203,2.792860905,77.51232174
11146,3,-102.1134818,100.3230484,2.453422127,2.797093967,75.33413663
10917,3,-101.0543285,100.9860403,2.353502348,2.798301176,77.27635354
11253,3,-100.8030826,99.63687022,2.447240699,2.799528486,75.74447824
10967,3,-98.91053614,103.0398047,2.468555069,2.805307146,73.59221437
11483,3,-102.945766,101.9159011,1.615188438,2.8057757,75.44061715
11617,3,-101.4670052,100.7968737,0.589563035,2.821924555,76.11205414
11120,3,-101.9371776,101.6133781,3.207758741,2.822948895,77.0075068
10616,3,-101.8037223,101.9000834,2.234333244,2.823079689,76.49269319
10554,3,-103.0891584,101.3138994,1.39455595,2.824434932,73.51331041
10534,3,-101.1017977,100.6051519,1.76147733,2.828884554,75.28699397
10415,3,-100.1193644,102.7780696,1.420326097,2.829381861,76.57500316
11336,3,-101.3883377,101.5099855,1.817014983,2.831755799,77.27626767
10277,3,-101.8773855,101.4567479,2.604203907,2.83294968,75.25475235
10256,3,-105.2236166,100.5474552,2.759029937,2.835944347,76.06332742
11237,3,-103.4286764,102.1703316,1.434717565,2.838396024,76.50354307
10951,3,-101.3209686,100.8181386,3.505001881,2.850392692,75.24680661
11543,3,-101.7212679,99.80882397,1.323882126,2.850551921,75.02323339
11026,3,-103.0073706,101.8210312,2.710539785,2.854536918,75.45340094
11415,3,-102.0560913,99.59554913,0.766533347,2.855704915,76.93802929
10824,3,-102.4519829,98.79988264,1.168705515,2.861634526,75.8323806
11526,3,-101.2676899,102.2781006,3.086025931,2.867809836,74.21619491
11084,3,-101.7383429,100.743445,2.136292406,2.871311004,75.88746992
10729,3,-101.4789818,103.6382312,2.802655152,2.872030563,75.30820328
10526,3,-102.9055257,102.4956725,2.27228717,2.873464346,76.71391606
11257,3,-104.5337204,101.3107825,3.137847093,2.874704957,75.18932646
10926,3,-99.12109213,101.0709875,3.190507932,2.883294239,76.54943167
10207,3,-101.0466202,99.55622528,0.753810109,2.883889391,77.85002164
11004,3,-104.0440583,99.86690318,2.604386448,2.885235555,76.88425377
10550,3,-100.0006765,98.07565767,2.151101413,2.892623256,75.35075565
10383,3,-101.3978576,99.65440634,2.33786423,2.89446727,75.20275753
11423,3,-101.459769,101.1316996,2.846266982,2.897553316,77.13263287
10835,3,-102.517619,101.9056214,1.302047664,2.898145539,75.52663516
11355,3,-101.991697,100.4019272,3.512463702,2.904845202,76.1105937
10300,3,-101.8641191,99.17260046,1.401614294,2.912927484,76.08667701
11138,3,-101.2104817,100.8069004,2.288224874,2.918865856,77.83078567
10736,3,-101.2575472,101.4752566,1.060720605,2.92160121,76.42953561
10822,3,-103.4848637,100.3588465,0.039082239,2.922309133,75.9181745
10179,3,-101.2677794,100.2154381,2.018066155,2.924641918,75.89110724
10795,3,-103.5707807,100.8939314,1.424455085,2.931531959,76.27403549
10625,3,-100.9964103,101.8480378,4.029673452,2.932176923,75.9778616
10418,3,-103.4015197,98.30143931,2.573517673,2.946338348,75.57022176
11194,3,-103.7626803,99.65206916,2.142557716,2.946790387,76.99965803
15361,8,-54.64541908,52.12301075,2.847365255,2.955573917,89.97282886
10549,3,-103.921055,99.40942076,0.999017028,2.957203497,75.83700299
11571,3,-102.7043958,101.1305436,2.847460602,2.964419108,74.62104216
11317,3,-102.2836207,102.0395104,3.139175948,2.9646137,74.67155519
11507,3,-102.8186146,100.6978758,2.906906101,2.965959799,75.29487353
10246,3,-100.5099913,100.5513446,3.428015024,2.96710725,76.61679248
10388,3,-102.228679,101.1516004,3.532229349,2.967790417,76.78770699
11376,3,-101.4778607,102.560907,4.09645384,2.972213497,74.4748594
10922,3,-101.5404831,100.147178,2.606585078,2.972378373,78.88279622
11421,3,-102.2510238,102.3069271,2.962965512,2.975062642,74.88647352
10425,3,-101.8556943,102.0252996,2.29073966,2.979620235,76.20923718
11609,3,-103.2900877,100.0429826,2.428490479,2.982433086,75.95905759
10596,3,-101.7570882,100.1863194,2.372063087,2.984465703,74.39443364
10267,3,-103.0992512,101.6866269,2.527368464,2.995638272,74.217549
11225,3,-101.8954565,100.3222533,2.789837379,3.001032949,76.0250312
10818,3,-100.7548287,99.21897132,1.753085892,3.002025442,75.3285219
10386,3,-99.74377002,99.23675307,2.624490921,3.010605616,76.7059447
11020,3,-105.2013843,98.76262491,0.782299397,3.012442185,77.18030001
11329,3,-102.3167472,102.787183,1.677395023,3.015995263,76.29221414
10786,3,-101.4197853,101.428992,2.904574016,3.021046026,77.49199119
11265,3,-102.7063825,100.2331104,2.827555947,3.026523192,75.47257738
10741,3,-100.364554,102.3532783,3.308838476,3.036112667,75.09361471
10319,3,-101.7904788,102.2727641,2.487947912,3.036856116,76.65851621
11172,3,-101.7205252,101.4115615,3.03338259,3.041307136,75.93053345
10317,3,-103.6015165,100.5413955,2.995761539,3.043116268,75.16744589
11174,3,-101.6769874,99.42798931,3.031494431,3.0445846,76.63290263
11608,3,-99.408847,100.9447274,2.574490701,3.049741056,75.4242282
10693,3,-100.8192255,100.5888996,2.845230903,3.062372489,74.54518038
