User_ID,Application,Latency,Required_B,Allocated_B,Efficiency
372,5,58.0,1638.4,3745.462091093432,90.86418119429018
342,7,51.0,1740.8,2849.609204421339,97.15423353543187
364,5,57.0,1740.8,3745.462091093432,92.50352545658525
334,7,50.0,1843.2,2849.609204421339,98.87837146646636
356,5,56.0,1843.2,3745.462091093432,94.14286971888035
326,7,49.0,1945.6,2849.609204421339,100.60250939750084
348,5,55.0,1945.6,3745.462091093432,95.78221398117543
8,3,100.0,10.0,30.103244659337662,109.0909090909091
330,8,44.0,10.0,111.92414603591806,115.38461538461539
1,6,30.0,10240.0,8553.491917690628,127.26941639510284
15,6,29.0,10240.0,8553.491917690628,129.15620884793304
31,6,30.0,10444.8,8553.491917690628,127.26941639510284
45,6,26.0,10444.8,8553.491917690628,134.8165862064236
61,6,29.0,10547.2,8553.491917690628,129.15620884793304
25,6,28.0,10752.0,8553.491917690628,131.04300130076322
41,6,29.0,10752.0,8553.491917690628,129.15620884793304
55,6,27.0,10956.8,8553.491917690628,132.9297937535934
71,6,28.0,10956.8,8553.491917690628,131.04300130076322
35,6,27.0,11059.2,8553.491917690628,132.9297937535934
81,6,27.0,11059.2,8553.491917690628,132.9297937535934
111,6,27.0,11059.2,8553.491917690628,132.9297937535934
65,6,26.0,11161.6,8553.491917690628,134.8165862064236
91,6,26.0,11161.6,8553.491917690628,134.8165862064236
2,9,20.0,100.0,111.92414603591806,100.0
186,8,26.0,100.0,111.92414603591806,150.0
178,8,25.0,105.0,111.92414603591806,151.9230769230769
21,6,31.0,11264.0,8553.491917690628,125.38262394227266
51,6,30.0,11264.0,8553.491917690628,127.26941639510284
75,6,25.0,11264.0,8553.491917690628,136.7033786592538
135,6,26.0,11264.0,8553.491917690628,134.8165862064236
142,6,27.0,11366.4,8553.491917690628,132.9297937535934
85,6,24.0,11468.8,8553.491917690628,138.59017111208396
104,6,24.0,11468.8,8553.491917690628,138.59017111208396
124,6,24.0,11468.8,8553.491917690628,138.59017111208396
150,6,28.0,11571.2,8553.491917690628,131.04300130076322
95,6,23.0,11673.6,7735.321343312758,132.4542078668676
115,6,25.0,11673.6,8553.491917690628,136.7033786592538
157,6,25.0,11776.0,8553.491917690628,136.7033786592538
165,6,24.0,11878.4,8553.491917690628,138.59017111208396
173,6,25.0,11980.8,8553.491917690628,136.7033786592538
181,6,26.0,12083.2,8553.491917690628,134.8165862064236
189,6,27.0,12185.6,8553.491917690628,132.9297937535934
170,8,24.0,110.0,111.92414603591806,153.84615384615384
162,8,23.0,115.0,111.92414603591806,155.76923076923077
11,6,32.0,12288.0,8553.491917690628,123.49583148944247
197,6,28.0,12288.0,8553.491917690628,131.04300130076322
205,6,29.0,12390.4,8553.491917690628,129.15620884793304
213,6,30.0,12492.8,8553.491917690628,127.26941639510284
221,6,31.0,12595.2,8553.491917690628,125.38262394227266
229,6,32.0,12697.6,8553.491917690628,123.49583148944247
237,6,33.0,12800.0,8553.491917690628,121.60903903661227
245,6,34.0,12902.4,8553.491917690628,119.7222465837821
253,6,35.0,13004.8,8553.491917690628,117.8354541309519
261,6,36.0,13107.2,8553.491917690628,115.94866167812171
269,6,37.0,13209.6,8553.491917690628,114.06186922529153
155,8,22.0,120.0,111.92414603591806,157.69230769230768
147,8,21.0,125.0,111.92414603591806,159.6153846153846
277,6,38.0,13312.0,8553.491917690628,112.17507677246134
285,6,39.0,13414.4,8553.491917690628,110.28828431963115
293,6,40.0,13516.8,8553.491917690628,108.40149186680095
301,6,41.0,13619.2,8553.491917690628,106.51469941397076
309,6,42.0,13721.6,8553.491917690628,104.62790696114058
317,6,43.0,13824.0,8553.491917690628,102.74111450831039
325,6,44.0,13926.4,8553.491917690628,100.8543220554802
333,6,45.0,14028.8,10198.124000922566,115.09433962264151
341,6,46.0,14131.2,10198.124000922566,113.20754716981132
349,6,47.0,14233.6,10198.124000922566,111.32075471698113
133,8,20.0,130.0,111.92414603591806,161.53846153846155
357,6,48.0,14336.0,10198.124000922566,109.43396226415094
365,6,49.0,14438.4,10198.124000922566,107.54716981132076
373,6,50.0,14540.8,10198.124000922566,105.66037735849056
381,6,51.0,14643.2,10198.124000922566,103.77358490566037
389,6,52.0,14745.6,10198.124000922566,101.88679245283019
397,6,53.0,14848.0,10198.124000922566,100.0
94,8,17.0,140.0,111.92414603591806,167.30769230769232
84,8,18.0,145.0,111.92414603591806,165.3846153846154
114,8,18.0,145.0,111.92414603591806,165.3846153846154
322,8,43.0,15.0,111.92414603591806,117.3076923076923
14,8,22.0,150.0,111.92414603591806,157.69230769230768
74,8,19.0,150.0,111.92414603591806,163.46153846153845
110,8,19.0,150.0,111.92414603591806,163.46153846153845
130,6,19.0,150.0,5180.232559866425,114.94687958407624
64,8,20.0,155.0,111.92414603591806,161.53846153846155
101,8,18.0,155.0,111.92414603591806,165.3846153846154
121,8,19.0,155.0,111.92414603591806,163.46153846153845
24,8,21.0,160.0,111.92414603591806,159.6153846153846
54,8,21.0,160.0,111.92414603591806,159.6153846153846
44,8,20.0,165.0,111.92414603591806,161.53846153846155
34,8,20.0,170.0,111.92414603591806,161.53846153846155
79,3,101.0,2.0,30.103244659337662,108.18181818181817
5,4,25.0,2048.0,3242.932286333916,103.03611930824596
10,2,45.0,2048.0,2010.332397736087,100.0
318,7,48.0,2048.0,1880.2175382150765,73.38199428425612
340,5,54.0,2048.0,2776.070424887169,75.17717878311338
310,7,47.0,2150.4,3143.771929047609,112.83406481486934
332,5,53.0,2150.4,4152.5675185082,108.40264529506054
22,4,23.0,2252.8,4619.429379954947,131.1578448701697
302,7,46.0,2252.8,3143.771929047609,114.55820274590381
324,5,52.0,2252.8,4152.5675185082,110.04198955735562
32,4,24.0,2355.2,4619.429379954947,129.0301852957016
294,7,45.0,2355.2,3143.771929047609,116.28234067693829
316,5,51.0,2355.2,4152.5675185082,111.68133381965069
42,4,25.0,2457.6,4619.429379954947,126.90252572123353
286,7,44.0,2457.6,3349.1217349307963,124.13793103448276
308,5,50.0,2457.6,4152.5675185082,113.32067808194577
12,4,24.0,2560.0,4619.429379954947,129.0301852957016
278,7,43.0,2560.0,3349.1217349307963,125.86206896551724
300,5,49.0,2560.0,4152.5675185082,114.96002234424085
52,4,24.0,2662.4,4619.429379954947,129.0301852957016
270,7,42.0,2662.4,3349.1217349307963,127.58620689655173
292,5,48.0,2662.4,4152.5675185082,116.59936660653594
62,4,23.0,2764.8,4619.429379954947,131.1578448701697
262,7,41.0,2764.8,3349.1217349307963,129.31034482758622
284,5,47.0,2764.8,4152.5675185082,118.23871086883102
72,4,22.0,2867.2,4619.429379954947,133.28550444463778
254,7,40.0,2867.2,3349.1217349307963,131.0344827586207
276,5,46.0,2867.2,4152.5675185082,119.8780551311261
82,4,21.0,2969.6,4619.429379954947,135.41316401910586
102,4,22.0,2969.6,4619.429379954947,133.28550444463778
122,4,22.0,2969.6,4619.429379954947,133.28550444463778
246,7,39.0,2969.6,3349.1217349307963,132.75862068965517
268,5,45.0,2969.6,4152.5675185082,121.51739939342119
314,8,42.0,20.0,111.92414603591806,119.23076923076923
306,8,41.0,25.0,111.92414603591806,121.15384615384616
69,3,102.0,3.0,30.103244659337662,107.27272727272728
9,7,35.0,3072.0,3148.18386103377,133.65545398608484
92,4,20.0,3072.0,4617.731887063654,137.51139159882837
238,7,38.0,3072.0,3148.18386103377,128.48304019298138
260,5,44.0,3072.0,4156.979450494361,123.25798311616835
112,4,21.0,3174.4,4617.731887063654,135.38373202436028
230,7,37.0,3174.4,3148.18386103377,130.20717812401585
252,5,43.0,3174.4,4156.979450494361,124.89732737846343
20,7,34.0,3276.8,3148.18386103377,135.3795919171193
140,4,20.0,3276.8,4617.731887063654,137.51139159882837
222,7,36.0,3276.8,3148.18386103377,131.93131605505033
244,5,42.0,3276.8,4156.979450494361,126.53667164075851
148,4,19.0,3379.2,4617.731887063654,139.63905117329648
214,7,35.0,3379.2,3148.18386103377,133.65545398608484
236,5,41.0,3379.2,4156.979450494361,128.1760159030536
30,7,33.0,3481.6,3148.18386103377,137.1037298481538
163,4,18.0,3481.6,4617.731887063654,141.76671074776453
206,7,34.0,3481.6,3148.18386103377,135.3795919171193
228,5,40.0,3481.6,4156.979450494361,129.8153601653487
40,7,32.0,3584.0,3148.18386103377,138.8278677791883
171,4,19.0,3584.0,4617.731887063654,139.63905117329648
198,7,33.0,3584.0,3148.18386103377,137.1037298481538
220,5,39.0,3584.0,4156.979450494361,131.45470442764375
50,7,31.0,3686.4,3148.18386103377,140.55200571022277
179,4,20.0,3686.4,4617.731887063654,137.51139159882837
190,7,32.0,3686.4,3148.18386103377,138.8278677791883
212,5,38.0,3686.4,4156.979450494361,133.09404868993883
60,7,32.0,3788.8,3148.18386103377,138.8278677791883
182,7,31.0,3788.8,3148.18386103377,140.55200571022277
187,4,21.0,3788.8,4617.731887063654,135.38373202436028
204,5,37.0,3788.8,4156.979450494361,134.7333929522339
46,5,35.0,3891.2,4156.979450494361,138.01208147682408
70,7,31.0,3891.2,3148.18386103377,140.55200571022277
174,7,29.0,3891.2,3148.18386103377,144.00028157229173
195,4,22.0,3891.2,4617.731887063654,133.2560724498922
196,5,36.0,3891.2,4156.979450494361,136.372737214529
80,7,30.0,3993.6,3148.18386103377,142.27614364125725
166,7,30.0,3993.6,3148.18386103377,142.27614364125725
188,5,35.0,3993.6,4156.979450494361,138.01208147682408
203,4,23.0,3993.6,4617.731887063654,131.12841287542412
298,8,40.0,30.0,111.92414603591806,123.07692307692307
290,8,39.0,35.0,111.92414603591806,125.0
393,0,78.0,350.0,604.312802103176,74.6376078310083
385,0,77.0,360.0,604.312802103176,75.91965911305957
377,0,76.0,370.0,604.312802103176,77.20171039511087
369,0,75.0,380.0,604.312802103176,78.48376167716214
361,0,74.0,390.0,604.312802103176,79.76581295921343
59,3,103.0,4.0,30.103244659337662,106.36363636363636
36,5,36.0,4096.0,4156.979450494361,136.372737214529
90,7,29.0,4096.0,3148.18386103377,144.00028157229173
109,7,29.0,4096.0,3148.18386103377,144.00028157229173
129,7,29.0,4096.0,3148.18386103377,144.00028157229173
151,7,30.0,4096.0,3148.18386103377,142.27614364125725
158,7,31.0,4096.0,3148.18386103377,140.55200571022277
180,5,34.0,4096.0,4156.979450494361,139.65142573911916
211,4,24.0,4096.0,4617.731887063654,129.00075330095603
56,5,35.0,4198.4,4156.979450494361,138.01208147682408
100,7,28.0,4198.4,3148.18386103377,145.7244195033262
120,7,30.0,4198.4,3148.18386103377,142.27614364125725
143,7,28.0,4198.4,3148.18386103377,145.7244195033262
172,5,33.0,4198.4,4156.979450494361,141.29077000141424
219,4,25.0,4198.4,4617.731887063654,126.87309372648795
26,5,37.0,4300.8,4156.979450494361,134.7333929522339
136,7,29.0,4300.8,3148.18386103377,144.00028157229173
164,5,32.0,4300.8,4156.979450494361,142.93011426370933
227,4,26.0,4300.8,4617.731887063654,124.74543415201987
66,5,34.0,4403.2,4156.979450494361,139.65142573911916
149,5,33.0,4403.2,4156.979450494361,141.29077000141424
235,4,27.0,4403.2,4617.731887063654,122.61777457755177
76,5,33.0,4505.6,4156.979450494361,141.29077000141424
141,5,32.0,4505.6,4156.979450494361,142.93011426370933
156,5,31.0,4505.6,4156.979450494361,144.5694585260044
243,4,28.0,4505.6,4617.731887063654,120.4901150030837
16,5,38.0,4608.0,4156.979450494361,133.09404868993883
86,5,32.0,4608.0,4156.979450494361,142.93011426370933
105,5,32.0,4608.0,4156.979450494361,142.93011426370933
125,5,32.0,4608.0,4156.979450494361,142.93011426370933
251,4,29.0,4608.0,4617.731887063654,118.36245542861562
96,5,31.0,4710.4,4156.979450494361,144.5694585260044
116,5,31.0,4710.4,4156.979450494361,144.5694585260044
259,4,30.0,4710.4,4617.731887063654,116.23479585414752
267,4,31.0,4812.8,4617.731887063654,114.10713627967944
275,4,32.0,4915.2,4617.731887063654,111.97947670521135
283,4,33.0,5017.6,4617.731887063654,109.85181713074327
282,8,38.0,40.0,111.92414603591806,126.92307692307693
353,0,73.0,400.0,604.312802103176,81.0478642412647
345,0,72.0,410.0,604.312802103176,82.32991552331599
337,0,71.0,420.0,604.312802103176,83.61196680536727
329,0,70.0,430.0,604.312802103176,84.89401808741854
321,0,69.0,440.0,604.312802103176,86.17606936946984
274,8,37.0,45.0,111.92414603591806,128.84615384615384
313,0,68.0,450.0,604.312802103176,87.45812065152111
305,0,67.0,460.0,604.312802103176,88.7401719335724
297,0,66.0,470.0,604.312802103176,90.02222321562368
289,0,65.0,480.0,604.312802103176,91.30427449767495
281,0,64.0,490.0,604.312802103176,92.58632577972625
49,3,104.0,5.0,30.103244659337662,105.45454545454545
338,8,45.0,5.0,111.92414603591806,113.46153846153845
3,5,40.0,5120.0,4156.979450494361,129.8153601653487
134,5,30.0,5120.0,4156.979450494361,146.2088027882995
291,4,34.0,5120.0,4617.731887063654,107.72415755627517
299,4,35.0,5222.4,4617.731887063654,105.5964979818071
307,4,36.0,5324.8,4617.731887063654,103.468838407339
315,4,37.0,5427.2,4617.731887063654,101.34117883287092
323,4,38.0,5529.6,4617.731887063654,99.21351925840285
331,4,39.0,5632.0,4617.731887063654,97.08585968393476
339,4,40.0,5734.4,4617.731887063654,94.95820010946667
347,4,41.0,5836.8,4617.731887063654,92.83054053499858
355,4,42.0,5939.2,4617.731887063654,90.7028809605305
363,4,43.0,6041.6,4617.731887063654,88.57522138606242
266,8,36.0,50.0,111.92414603591806,130.76923076923077
6,0,50.0,500.0,604.312802103176,110.5350437284442
273,0,63.0,500.0,604.312802103176,93.86837706177752
265,0,62.0,510.0,604.312802103176,95.1504283438288
257,0,61.0,520.0,604.312802103176,96.43247962588009
249,0,60.0,530.0,604.312802103176,97.71453090793136
241,0,59.0,540.0,604.312802103176,98.99658218998266
258,8,35.0,55.0,111.92414603591806,132.69230769230768
233,0,58.0,550.0,604.312802103176,100.27863347203393
225,0,57.0,560.0,604.312802103176,101.56068475408523
217,0,56.0,570.0,604.312802103176,102.8427360361365
209,0,55.0,580.0,604.312802103176,104.12478731818778
201,0,54.0,590.0,604.312802103176,105.40683860023907
39,3,105.0,6.0,30.103244659337662,104.54545454545455
371,4,44.0,6144.0,4617.731887063654,86.44756181159433
379,4,45.0,6246.4,4412.382081180466,80.75944290397668
387,4,46.0,6348.8,4412.382081180466,78.6317833295086
395,4,47.0,6451.2,5562.15900881617,96.43954066685043
250,8,34.0,60.0,111.92414603591806,134.6153846153846
18,0,48.0,600.0,604.312802103176,113.09914629254675
193,0,53.0,600.0,604.312802103176,106.68888988229034
146,0,47.0,610.0,604.312802103176,114.38119757459805
185,0,52.0,610.0,604.312802103176,107.97094116434164
28,0,47.0,620.0,604.312802103176,114.38119757459805
132,0,46.0,620.0,604.312802103176,115.66324885664932
177,0,51.0,620.0,604.312802103176,109.25299244639291
38,0,46.0,630.0,604.312802103176,115.66324885664932
169,0,50.0,630.0,604.312802103176,110.5350437284442
48,0,45.0,640.0,604.312802103176,116.94530013870062
161,0,49.0,640.0,604.312802103176,111.81709501049548
242,8,33.0,65.0,111.92414603591806,136.53846153846155
58,0,46.0,650.0,604.312802103176,115.66324885664932
154,0,48.0,650.0,604.312802103176,113.09914629254675
68,0,45.0,660.0,604.312802103176,116.94530013870062
139,0,45.0,660.0,604.312802103176,116.94530013870062
78,0,44.0,670.0,809.6626079863635,143.5897435897436
107,0,44.0,670.0,809.6626079863635,143.5897435897436
127,0,44.0,670.0,809.6626079863635,143.5897435897436
88,0,43.0,680.0,809.6626079863635,144.87179487179486
118,0,43.0,680.0,809.6626079863635,144.87179487179486
98,0,42.0,690.0,809.6626079863635,146.15384615384616
29,3,110.0,7.0,30.103244659337662,100.0
234,8,32.0,70.0,111.92414603591806,138.46153846153845
226,8,31.0,75.0,111.92414603591806,140.3846153846154
19,3,105.0,8.0,30.103244659337662,104.54545454545455
218,8,30.0,80.0,111.92414603591806,142.30769230769232
210,8,29.0,85.0,111.92414603591806,144.23076923076923
202,8,28.0,90.0,111.92414603591806,146.15384615384616
194,8,27.0,95.0,111.92414603591806,148.07692307692307
-1,8,51.83522234261167,118.66905506749312,111.92414603591806,100.31688011036218
-1,8,37.61643739312975,68.21005090025668,111.92414603591806,127.66069732090432
-1,8,43.85407236222999,91.66846996946836,111.92414603591806,115.66524545725001
-1,8,18.21305973674857,67.6092604998238,111.92414603591806,164.97488512163736
-1,8,21.80608820018588,166.2885365612589,111.92414603591806,158.06521499964254
-1,8,29.22976943598869,164.9104885809522,111.92414603591806,143.78890493079098
-1,8,46.32630841911825,109.6699094986152,111.92414603591806,110.91094534784952
-1,8,28.252042459843004,50.05236728564165,111.92414603591806,145.66914911568654
-1,8,46.76854175786524,27.761877889623378,111.92414603591806,110.06049661948991
-1,8,28.747563470807563,32.75171549414726,111.92414603591806,144.71622409460085
-1,8,21.822170042476472,140.605705747067,111.92414603591806,158.03428837985294
-1,8,27.40256388722663,142.22717397528643,111.92414603591806,147.3027617553334
-1,8,46.0487842983226,61.60981083574681,111.92414603591806,111.44464558014884
-1,8,29.82066450536744,138.3743897634748,111.92414603591806,142.6525682589088
-1,8,49.092805698129965,10.617692738944507,111.92414603591806,105.59075827282699
-1,8,41.87616268501104,65.44838065489446,111.92414603591806,119.46891791344031
-1,8,48.03383268992522,1.2974651259517944,111.92414603591806,107.62724482706687
-1,8,25.99346421539752,87.68448248318451,111.92414603591806,150.01256881654322
-1,8,35.39507197569002,147.28326501412505,111.92414603591806,131.9325538929038
-1,8,38.35069275377336,121.79709037061713,111.92414603591806,126.24866778120509
-1,8,26.19287520443757,86.5584914218428,111.92414603591806,149.62908614531236
-1,8,22.433330634070025,51.512240770704985,111.92414603591806,156.85897954986532
-1,8,45.737037600623424,102.21753896818954,111.92414603591806,112.04415846033957
-1,8,33.98314119969908,98.96843520332564,111.92414603591806,134.6478053851941
-1,8,43.96729812522393,28.77737412381874,111.92414603591806,115.4475036053386
-1,8,19.63297110868921,111.43259896115626,111.92414603591806,162.24428632944384
-1,8,49.86805181117393,107.4169346876278,111.92414603591806,104.09990036312706
-1,8,22.60533433041418,134.98942630089903,111.92414603591806,156.52820321074196
-1,8,37.62459892966993,8.17001425864661,111.92414603591806,127.64500205832707
-1,8,24.64513684945792,88.5543330137851,111.92414603591806,152.60550605873476
-1,8,29.544803168744146,100.81943020151633,111.92414603591806,143.1830708293382
-1,8,17.371583600799596,7.681794647348939,111.92414603591806,166.5931084600008
-1,8,17.45340155832101,151.98378425699244,111.92414603591806,166.43576623399807
-1,8,17.096935954900726,48.482204907889255,111.92414603591806,167.1212770098063
-1,8,29.53946474222356,83.5774403877552,111.92414603591806,143.19333703418545
-1,8,17.60611259155506,24.001468696607947,111.92414603591806,166.14209117008642
-1,8,36.634103172698815,139.73382845950854,111.92414603591806,129.54980159096382
-1,8,35.21757542628427,116.38443743918336,111.92414603591806,132.27389341099177
-1,8,35.812754583442775,136.36271514520772,111.92414603591806,131.1293181087639
-1,8,18.894316257195936,164.1234640453236,111.92414603591806,163.66477642846934
-1,8,38.75912252832194,81.66679859679886,111.92414603591806,125.4632259070732
-1,8,31.525773586112244,107.84699367503516,111.92414603591806,139.37351233439952
-1,8,33.37682436907687,160.90270896827465,111.92414603591806,135.81379929023677
-1,8,33.05869530537245,139.93738339731252,111.92414603591806,136.4255859512068
-1,8,46.153923577000015,150.28974172791993,111.92414603591806,111.24245465961535
-1,8,46.04701011386309,45.87894145814765,111.92414603591806,111.44805747334021
-1,8,45.966174409794526,12.84108312810215,111.92414603591806,111.60351075039515
-1,8,50.70575307806633,1.064399539402292,111.92414603591806,102.48893638833398
-1,8,39.057029524196096,71.73625605272629,111.92414603591806,124.89032783808443
-1,8,42.69704136197363,141.6630949185234,111.92414603591806,117.89030507312764
-1,8,42.6611911631512,141.254203048665,111.92414603591806,117.95924776317077
-1,8,50.61419848996386,45.17623358738694,111.92414603591806,102.66500290391565
-1,8,36.44077316069976,157.92525811487852,111.92414603591806,129.92159007557737
-1,8,48.22732474614176,65.0051456110233,111.92414603591806,107.25514471895815
-1,8,24.456917376793484,27.93629163868479,111.92414603591806,152.96746658308945
-1,8,40.902336929625285,75.13606414575696,111.92414603591806,121.34165975072061
-1,8,23.670500655876094,1.0818653744025286,111.92414603591806,154.47980643100752
-1,8,42.5551500805705,144.02515623459925,111.92414603591806,118.16317292197981
-1,8,47.05355112858784,75.18410691619322,111.92414603591806,109.51240167579262
-1,8,28.416748542004136,61.97749303201414,111.92414603591806,145.35240664999205
-1,8,49.91561755524827,44.641322671274615,111.92414603591806,104.00842777836871
-1,8,17.951132442756062,38.20184589759116,111.92414603591806,165.47859145623835
-1,8,49.55983631383469,53.4232023533665,111.92414603591806,104.69262247339483
-1,8,32.658196898750134,125.5620343217394,111.92414603591806,137.19577519471127
-1,8,29.21349236666579,31.814646660327814,111.92414603591806,143.82020698718117
-1,8,18.035161088028687,25.69318224352828,111.92414603591806,165.31699790763713
-1,8,25.14960620287497,131.48877787467265,111.92414603591806,151.6353726867789
-1,8,32.732141906682294,18.51029767705132,111.92414603591806,137.05357325638022
-1,8,20.674100747043163,148.56856861995132,111.92414603591806,160.24211394799391
-1,8,51.81593879091325,134.6018962209542,111.92414603591806,100.35396386362837
