User_ID,Application,Latency,Required_B,Allocated_B,Efficiency
279,1,5.0,614.4,723.3543279987338,107.82870997864127
93,10,23.0,716.8,950.2377035287055,92.75594578376716
97,1,6.0,716.8,857.6383691752999,108.56407516743317
113,10,24.0,716.8,993.6419536759299,92.5936468405478
117,1,6.0,716.8,857.6383691752999,108.56407516743317
145,10,26.0,716.8,1093.5419425866025,93.22548894510119
167,1,5.0,716.8,723.3543279987338,107.82870997864127
175,1,5.0,716.8,723.3543279987338,107.82870997864127
183,1,5.0,716.8,723.3543279987338,107.82870997864127
191,1,5.0,716.8,723.3543279987338,107.82870997864127
83,10,24.0,819.2,939.6328885409309,88.64784424425669
87,1,6.0,819.2,852.8544404227512,108.18162300300773
103,10,25.0,819.2,939.6328885409309,85.31451091092335
106,1,6.0,819.2,852.8544404227512,108.18162300300773
123,10,25.0,819.2,939.6328885409309,85.31451091092335
126,1,6.0,819.2,852.8544404227512,108.18162300300773
152,1,5.0,819.2,790.0121772063364,113.15768539279432
159,1,5.0,819.2,790.0121772063364,113.15768539279432
73,10,25.0,921.6,939.6328885409309,85.31451091092335
77,1,6.0,921.6,852.8544404227512,108.18162300300773
137,1,5.0,921.6,790.0121772063364,113.15768539279432
144,1,5.0,921.6,790.0121772063364,113.15768539279432
89,3,100.0,1.0,250.81196053749653,47.663699156591704
99,3,99.0,1.0,650.2302791952781,110.0
108,3,100.0,1.0,250.81196053749653,47.663699156591704
119,3,99.0,1.0,650.2302791952781,110.0
128,3,100.0,1.0,250.81196053749653,47.663699156591704
4,1,10.0,1024.0,1072.1532911667618,85.71351456355278
7,10,30.0,1024.0,1368.7726087910532,100.00000000000003
37,1,7.0,1024.0,926.5584017655157,104.07390129566652
57,1,8.0,1024.0,1072.1532911667618,105.71351456355278
63,10,26.0,1024.0,1146.156857348905,97.06943748880954
67,1,7.0,1024.0,926.5584017655157,104.07390129566652
398,7,58.0,1024.0,4297.642049356484,100.0
27,1,8.0,1126.4,1072.1532911667618,105.71351456355278
47,1,7.0,1126.4,926.5584017655157,104.07390129566652
53,10,27.0,1126.4,1118.208655149572,91.69426009607339
390,7,57.0,1126.4,4182.989610425876,99.05633922621273
13,10,28.0,1228.8,1118.208655149572,88.36092676274006
17,1,9.0,1228.8,1072.1532911667618,95.71351456355278
43,10,28.0,1228.8,1118.208655149572,88.36092676274006
382,7,56.0,1228.8,4074.2956050439057,98.25132270153244
33,10,27.0,1331.2,1118.208655149572,91.69426009607339
374,7,55.0,1331.2,3971.107311575301,97.57441623930352
396,5,61.0,1331.2,5016.18439425111,100.0
23,10,29.0,1433.6,1118.208655149572,85.02759342940672
366,7,54.0,1433.6,3873.016739207549,97.01612647530837
388,5,60.0,1433.6,4905.996230711419,99.4426912910452
131,10,28.0,1536.0,1118.208655149572,88.36092676274006
358,7,53.0,1536.0,3798.429182983185,97.00471837045248
380,5,59.0,1536.0,4800.544918131107,98.97981393841785
350,7,52.0,1638.4,3712.1878480893997,96.72214345980906
372,5,58.0,1638.4,4699.531436827626,98.60540684382003
342,7,51.0,1740.8,3629.7757016995215,96.52866830340137
364,5,57.0,1740.8,4602.681416437405,98.3140003047447
334,7,50.0,1843.2,3533.643503843985,96.01594712072882
356,5,56.0,1843.2,4499.949690071346,97.90533918502479
326,7,49.0,1945.6,3456.8277937356747,95.95269305340429
348,5,55.0,1945.6,4409.1962432517175,97.73547071336142
8,3,100.0,10.0,250.81196053749653,47.663699156591704
330,8,44.0,10.0,535.7749765967353,84.86850154070459
1,6,30.0,10240.0,6358.171214349831,111.60818068004068
15,6,29.0,10240.0,6283.776610959416,112.6968503530733
31,6,30.0,10444.8,6358.171214349831,111.60818068004068
45,6,26.0,10444.8,5993.761321647101,115.24587556583057
61,6,29.0,10547.2,6283.776610959416,112.6968503530733
25,6,28.0,10752.0,6199.601091833029,113.680588064641
41,6,29.0,10752.0,6283.776610959416,112.6968503530733
55,6,27.0,10956.8,6117.650940572309,114.68820004539052
71,6,28.0,10956.8,6199.601091833029,113.680588064641
35,6,27.0,11059.2,6117.650940572309,114.68820004539052
81,6,27.0,11059.2,6117.650940572309,114.68820004539052
111,6,27.0,11059.2,6117.650940572309,114.68820004539052
65,6,26.0,11161.6,5993.761321647101,115.24587556583057
91,6,26.0,11161.6,5993.761321647101,115.24587556583057
2,9,20.0,100.0,115.47236962390964,100.0
186,8,26.0,100.0,18.225072082414634,52.36358338682579
178,8,25.0,105.0,148.91688111135355,71.23589306015705
21,6,31.0,11264.0,6447.278335478003,110.6773503531372
51,6,30.0,11264.0,6358.171214349831,111.60818068004068
75,6,25.0,11264.0,5915.550036591565,116.29359898145549
135,6,26.0,11264.0,5993.761321647101,115.24587556583057
142,6,27.0,11366.4,6117.650940572309,114.68820004539052
85,6,24.0,11468.8,5839.353584443306,117.36293799777584
104,6,24.0,11468.8,5839.353584443306,117.36293799777584
124,6,24.0,11468.8,5839.353584443306,117.36293799777584
150,6,28.0,11571.2,6199.601091833029,113.680588064641
95,6,23.0,11673.6,5765.095097905207,118.4530679643727
115,6,25.0,11673.6,5915.550036591565,116.29359898145549
157,6,25.0,11776.0,5915.550036591565,116.29359898145549
165,6,24.0,11878.4,5839.353584443306,117.36293799777584
173,6,25.0,11980.8,5915.550036591565,116.29359898145549
181,6,26.0,12083.2,5993.761321647101,115.24587556583057
189,6,27.0,12185.6,6117.650940572309,114.68820004539052
170,8,24.0,110.0,144.5957608371082,72.5985701095601
162,8,23.0,115.0,140.51834095383185,73.99285231217476
11,6,32.0,12288.0,6538.918555300869,109.77369570403256
197,6,28.0,12288.0,6199.601091833029,113.680588064641
205,6,29.0,12390.4,6283.776610959416,112.6968503530733
213,6,30.0,12492.8,6358.171214349831,111.60818068004068
221,6,31.0,12595.2,6447.278335478003,110.6773503531372
229,6,32.0,12697.6,6493.198353664935,109.28319864161689
237,6,33.0,12800.0,6588.383054267914,108.41757001488807
245,6,34.0,12902.4,6679.920664889061,107.51281455016543
253,6,35.0,13004.8,6781.051996868733,106.71098278165614
261,6,36.0,13107.2,6885.292577614533,105.94250776424452
269,6,37.0,13209.6,6940.536698884187,104.64838722074388
155,8,22.0,120.0,136.66457072712413,75.41613931709387
147,8,21.0,125.0,159.87909901255452,80.34987502606302
277,6,38.0,13312.0,7053.1234695704115,103.96945208945831
285,6,39.0,13414.4,8203.729072142862,114.42662680796336
293,6,40.0,13516.8,8203.729072142862,112.53983435513317
301,6,41.0,13619.2,8203.729072142862,110.65304190230297
309,6,42.0,13721.6,8203.729072142862,108.7662494494728
317,6,43.0,13824.0,8005.683159335762,104.75477392483909
325,6,44.0,13926.4,8177.293874534121,104.70906153447497
333,6,45.0,14028.8,8177.293874534121,102.82226908164479
341,6,46.0,14131.2,8177.293874534121,100.9354766288146
349,6,47.0,14233.6,8177.293874534121,99.0486841759844
133,8,20.0,130.0,201.96886346985445,87.73151296754465
357,6,48.0,14336.0,8742.358481684954,103.22403755727737
365,6,49.0,14438.4,8742.358481684954,101.33724510444719
373,6,50.0,14540.8,8742.358481684954,99.450452651617
381,6,51.0,14643.2,8742.358481684954,97.5636601987868
389,6,52.0,14745.6,8742.358481684954,95.67686774595663
397,6,53.0,14848.0,8742.358481684954,93.79007529312643
94,8,17.0,140.0,96.65470397325886,79.8427018558955
84,8,18.0,145.0,99.13201270019894,78.24090353871688
114,8,18.0,145.0,99.13201270019894,78.24090353871688
322,8,43.0,15.0,327.4358216351826,59.77237309297851
14,8,22.0,150.0,136.66457072712413,75.41613931709387
74,8,19.0,150.0,346.2658776536348,108.36826213021918
110,8,19.0,150.0,346.2658776536348,108.36826213021918
130,6,19.0,150.0,4913.146427292364,116.860332322256
64,8,20.0,155.0,201.96886346985445,87.73151296754465
101,8,18.0,155.0,99.13201270019894,78.24090353871688
121,8,19.0,155.0,346.2658776536348,108.36826213021918
24,8,21.0,160.0,159.87909901255452,80.34987502606302
54,8,21.0,160.0,159.87909901255452,80.34987502606302
44,8,20.0,165.0,410.5760603859058,114.78548031392504
34,8,20.0,170.0,410.5760603859058,114.78548031392504
79,3,101.0,2.0,267.22696757482663,49.27909957965549
5,4,25.0,2048.0,3208.0247010707453,107.89094981527586
10,2,45.0,2048.0,2028.7849407342858,100.0
318,7,48.0,2048.0,3383.280727846715,95.96549567441747
340,5,54.0,2048.0,4322.030999748246,97.63713476590647
310,7,47.0,2150.4,3647.5988702113573,103.83993973446569
332,5,53.0,2150.4,4316.673681598873,99.1696783660187
22,4,23.0,2252.8,3220.655326240131,112.38676255935755
302,7,46.0,2252.8,3424.19486886017,100.36578523477901
324,5,52.0,2252.8,4093.2696802476867,96.35535857227902
32,4,24.0,2355.2,3273.407747707774,111.26353620345544
294,7,45.0,2355.2,3424.19486886017,102.08992316581349
316,5,51.0,2355.2,4093.2696802476867,97.99470283457408
42,4,25.0,2457.6,3327.9170525486475,110.17376180998696
286,7,44.0,2457.6,3424.19486886017,103.81406109684798
308,5,50.0,2457.6,4093.2696802476867,99.63404709686917
12,4,24.0,2560.0,3273.407747707774,111.26353620345544
278,7,43.0,2560.0,3252.584153661809,101.54506248399422
300,5,49.0,2560.0,4093.2696802476867,101.27339135916425
52,4,24.0,2662.4,3273.407747707774,111.26353620345544
270,7,42.0,2662.4,3184.8036180071585,101.69204403773574
292,5,48.0,2662.4,4093.2696802476867,102.91273562145933
62,4,23.0,2764.8,3220.655326240131,112.38676255935755
262,7,41.0,2764.8,3184.8036180071585,103.41618196877022
284,5,47.0,2764.8,4382.128464607805,110.31061588755783
72,4,22.0,2867.2,3169.576196393551,113.54184924776735
254,7,40.0,2867.2,3184.8036180071585,105.1403198998047
276,5,46.0,2867.2,4382.128464607805,111.94996014985291
82,4,21.0,2969.6,3127.339356767902,114.86529768676618
102,4,22.0,2969.6,3169.576196393551,113.54184924776735
122,4,22.0,2969.6,3169.576196393551,113.54184924776735
246,7,39.0,2969.6,3184.8036180071585,106.86445783083919
268,5,45.0,2969.6,4382.128464607805,113.589304412148
314,8,42.0,20.0,252.8099085917557,52.01732268144023
306,8,41.0,25.0,236.88785913368847,51.87549190960503
69,3,102.0,3.0,285.9410868831303,51.24808431654407
9,7,35.0,3072.0,3184.8036180071585,113.76100955497711
92,4,20.0,3072.0,3103.4993393545524,116.5390310763321
238,7,38.0,3072.0,3184.8036180071585,108.58859576187366
260,5,44.0,3072.0,3802.985208121885,103.68315490930843
112,4,21.0,3174.4,3127.339356767902,114.86529768676618
230,7,37.0,3174.4,3184.8036180071585,110.31273369290815
252,5,43.0,3174.4,4210.517749409444,113.44685245005593
20,7,34.0,3276.8,2757.760359091133,105.5484600185207
140,4,20.0,3276.8,3103.4993393545524,116.5390310763321
222,7,36.0,3276.8,3184.8036180071585,112.03687162394263
244,5,42.0,3276.8,4142.737213754794,113.7349597894753
148,4,19.0,3379.2,3098.6796908277443,118.5749220656347
214,7,35.0,3379.2,3184.8036180071585,113.76100955497711
236,5,41.0,3379.2,3590.6931337985607,104.36904514245052
30,7,33.0,3481.6,2726.2404458185993,106.53917453014186
163,4,18.0,3481.6,2973.973857233556,118.32811847185195
206,7,34.0,3481.6,2757.760359091133,105.5484600185207
228,5,40.0,3481.6,3540.388043141478,105.00553371397922
40,7,32.0,3584.0,2686.9420125049555,107.34889397628815
171,4,19.0,3584.0,3098.6796908277443,118.5749220656347
198,7,33.0,3584.0,2726.2404458185993,106.53917453014186
220,5,39.0,3584.0,3491.473012017532,105.66973377742852
50,7,31.0,3686.4,2648.760444242504,108.18460127899311
179,4,20.0,3686.4,3103.4993393545524,116.5390310763321
190,7,32.0,3686.4,2686.9420125049555,107.34889397628815
212,5,38.0,3686.4,3443.8912092225114,106.36051237595828
60,7,32.0,3788.8,2686.9420125049555,107.34889397628815
182,7,31.0,3788.8,2648.760444242504,108.18460127899311
187,4,21.0,3788.8,3127.339356767902,114.86529768676618
204,5,37.0,3788.8,3397.5888598836787,107.07679748213667
46,5,35.0,3891.2,3308.6215032702394,108.58187982280339
70,7,31.0,3891.2,2648.760444242504,108.18460127899311
174,7,29.0,3891.2,2592.1544725865815,110.3157369277584
195,4,22.0,3891.2,3169.576196393551,113.54184924776735
196,5,36.0,3891.2,3352.5150427269855,107.81757395636654
80,7,30.0,3993.6,2611.648796012501,109.04520409463659
166,7,30.0,3993.6,2611.648796012501,109.04520409463659
188,5,35.0,3993.6,3308.6215032702394,108.58187982280339
203,4,23.0,3993.6,3220.655326240131,112.38676255935755
298,8,40.0,30.0,222.85253472897844,51.97834779642648
290,8,39.0,35.0,210.3873349207091,52.284830883986146
393,0,78.0,350.0,869.0873547842226,100.0
385,0,77.0,360.0,846.6063581265308,98.695315146272
377,0,76.0,370.0,829.3123719308245,97.98746448112489
369,0,75.0,380.0,810.7596054975251,97.13477449336379
361,0,74.0,390.0,793.0187727710236,96.37550822214034
59,3,103.0,4.0,307.4737185052111,53.650532766821264
36,5,36.0,4096.0,3352.5150427269855,107.81757395636654
90,7,29.0,4096.0,2592.1544725865815,110.3157369277584
109,7,29.0,4096.0,2592.1544725865815,110.3157369277584
129,7,29.0,4096.0,2592.1544725865815,110.3157369277584
151,7,30.0,4096.0,2611.648796012501,109.04520409463659
158,7,31.0,4096.0,2648.760444242504,108.18460127899311
180,5,34.0,4096.0,3265.86248150147,109.36880283404213
211,4,24.0,4096.0,3273.407747707774,111.26353620345544
56,5,35.0,4198.4,3308.6215032702394,108.58187982280339
100,7,28.0,4198.4,2557.1616873728026,111.22564266327956
120,7,30.0,4198.4,2611.648796012501,109.04520409463659
143,7,28.0,4198.4,2557.1616873728026,111.22564266327956
172,5,33.0,4198.4,3232.2211501252555,110.33749130037464
219,4,25.0,4198.4,3327.9170525486475,110.17376180998696
26,5,37.0,4300.8,3409.780829340673,107.31985013927118
136,7,29.0,4300.8,2606.651154362501,110.6530540334976
164,5,32.0,4300.8,3204.508878218973,111.42437836157396
227,4,26.0,4300.8,3397.319435499528,109.3675592785147
66,5,34.0,4403.2,3316.4998171579687,110.37828198545714
149,5,33.0,4403.2,3282.9702612384035,111.34919874819713
235,4,27.0,4403.2,3539.7399513777837,109.95165952802294
76,5,33.0,4505.6,3282.9702612384035,111.34919874819713
141,5,32.0,4505.6,3242.9517266346706,112.19075466264763
156,5,31.0,4505.6,3203.8970731694085,113.05152600186554
243,4,28.0,4505.6,3598.396571800344,108.94085215487746
16,5,38.0,4608.0,3491.7821771906947,107.31524139315849
86,5,32.0,4608.0,3242.9517266346706,112.19075466264763
105,5,32.0,4608.0,3242.9517266346706,112.19075466264763
125,5,32.0,4608.0,3242.9517266346706,112.19075466264763
251,4,29.0,4608.0,3659.029932675396,107.96768293595744
96,5,31.0,4710.4,3203.8970731694085,113.05152600186554
116,5,31.0,4710.4,3203.8970731694085,113.05152600186554
259,4,30.0,4710.4,3709.3986154883733,106.79906897087051
267,4,31.0,4812.8,3774.6131481621956,105.91312761764125
275,4,32.0,4915.2,3842.161775478449,105.07162862608772
283,4,33.0,5017.6,3949.0701294680894,104.9795590606066
282,8,38.0,40.0,199.2427428139004,52.76258168503257
353,0,73.0,400.0,776.0377154925703,95.70366416962317
345,0,72.0,410.0,759.768649243242,95.113744106128
337,0,71.0,420.0,744.1677143862594,94.6007014000892
329,0,70.0,430.0,729.1945812212771,94.1598955858363
321,0,69.0,440.0,714.8121018657937,93.78705230794381
274,8,37.0,45.0,189.2194512337804,53.385752338715804
313,0,68.0,450.0,700.9860025370167,93.47822791418805
305,0,67.0,460.0,687.6846108679144,93.2297780796508
297,0,66.0,470.0,674.8786136906372,93.03832993649681
289,0,65.0,480.0,662.540841388386,92.90075726080283
281,0,64.0,490.0,650.6460754767993,92.81415833225017
49,3,104.0,5.0,332.51345601098546,56.59234488500301
338,8,45.0,5.0,557.0226862300314,85.70100952122947
3,5,40.0,5120.0,3626.3951548887408,106.720126021348
134,5,30.0,5120.0,3211.135914650581,114.83517998071468
291,4,34.0,5120.0,4014.5159920115066,104.09802234699393
299,4,35.0,5222.4,4088.619234470171,103.38132659670944
307,4,36.0,5324.8,4712.754213461312,113.13751781669635
315,4,37.0,5427.2,4712.754213461312,111.00985824222826
323,4,38.0,5529.6,4712.754213461312,108.88219866776019
331,4,39.0,5632.0,4712.754213461312,106.7545390932921
339,4,40.0,5734.4,4712.754213461312,104.62687951882401
347,4,41.0,5836.8,4712.754213461312,102.49921994435591
355,4,42.0,5939.2,4712.754213461312,100.37156036988785
363,4,43.0,6041.6,4780.534749115963,99.53447703229422
266,8,36.0,50.0,180.15633815936982,54.13344716186295
6,0,50.0,500.0,580.2285704241043,102.66041055470308
273,0,63.0,500.0,639.1708765470271,92.77583613669846
265,0,62.0,510.0,628.0934301002749,92.78328062741028
257,0,61.0,520.0,617.3934081402656,92.8341527994323
249,0,60.0,530.0,607.0518446759577,92.92627036453568
241,0,59.0,540.0,597.0510235303799,93.0575948421381
258,8,35.0,55.0,171.92173987531552,54.98859087659031
233,0,58.0,550.0,587.3743770594313,93.22621990556131
225,0,57.0,560.0,578.0063945626293,93.43036084347605
217,0,56.0,570.0,568.9325393207642,93.66834501398617
209,0,55.0,580.0,560.139173327099,93.93860318395743
201,0,54.0,590.0,551.6134888924126,94.2396616592726
39,3,105.0,6.0,361.9930874143665,60.21697569675612
371,4,44.0,6144.0,4952.145464314323,100.6743736801092
379,4,45.0,6246.4,4952.145464314323,98.54671410564112
387,4,46.0,6348.8,4952.145464314323,96.41905453117303
395,4,47.0,6451.2,4952.145464314323,94.29139495670495
250,8,34.0,60.0,164.40701283538678,55.93709365763987
18,0,48.0,600.0,580.2285704241043,105.22451311880565
193,0,53.0,600.0,580.2285704241043,98.81425670854922
146,0,47.0,610.0,621.915721772196,111.30322277111267
185,0,52.0,610.0,580.2285704241043,100.09630799060052
28,0,47.0,620.0,621.915721772196,111.30322277111267
132,0,46.0,620.0,616.2619424833579,111.93473193473193
177,0,51.0,620.0,580.2285704241043,101.37835927265179
38,0,46.0,630.0,616.2619424833579,111.93473193473193
169,0,50.0,630.0,580.2285704241043,102.66041055470308
48,0,45.0,640.0,610.7100330916159,112.57796257796258
161,0,49.0,640.0,580.2285704241043,103.94246183675436
242,8,33.0,65.0,203.96889546784476,62.99089424089123
58,0,46.0,650.0,616.2619424833579,111.93473193473193
154,0,48.0,650.0,580.2285704241043,105.22451311880565
68,0,45.0,660.0,610.7100330916159,112.57796257796258
139,0,45.0,660.0,610.7100330916159,112.57796257796258
78,0,44.0,670.0,605.2572649390122,113.23260073260074
107,0,44.0,670.0,605.2572649390122,113.23260073260074
127,0,44.0,670.0,605.2572649390122,113.23260073260074
88,0,43.0,680.0,557.4207189058276,109.01042441660331
118,0,43.0,680.0,557.4207189058276,109.01042441660331
98,0,42.0,690.0,530.9020533639052,107.24115233099309
29,3,110.0,7.0,650.2302791952781,100.0
234,8,32.0,70.0,196.36765174075578,63.92817679721243
226,8,31.0,75.0,189.31259951704686,64.93629414406706
19,3,105.0,8.0,361.9930874143665,60.21697569675612
218,8,30.0,80.0,182.74691019048984,66.00787626124507
210,8,29.0,85.0,239.32983851583833,75.26911178051168
202,8,28.0,90.0,232.3628273405208,76.2886470443104
194,8,27.0,95.0,225.78996854496665,77.35929936336538
-1,8,23.113367742547325,106.26190674450824,140.96899469107584,73.8332820577076
-1,8,40.19053655513612,155.74692825435486,404.5049917868421,75.17017724508125
-1,8,31.46908449960932,95.59714796652264,192.55780723646046,64.45507488972487
-1,8,21.532993548922285,154.0467506034066,162.0880986397891,79.61136941662492
-1,8,28.856485407226888,146.54197399047968,342.6041829659833,88.93860258319349
-1,8,20.132663582297223,102.44713275062836,156.41032847213668,81.56796981293685
-1,8,40.65029716054653,164.26192530818736,412.13282131043155,75.27526447514444
-1,8,41.648288501299206,39.453767947800586,246.97156452053304,51.936524502360236
-1,8,48.93210936806781,129.0638152507551,585.7364598374784,81.86310873910001
-1,8,27.83387437559272,13.501500571231109,183.4706100626491,70.26735805761379
-1,8,40.034772358981606,70.0074080938745,223.31260805043559,51.97114412268419
-1,8,40.395714071560846,11.725475639377311,116.80054874998477,37.46362966104083
-1,8,37.23810654101905,80.57461358743355,191.5134782202845,53.225364205027816
-1,8,26.53962375738913,8.539077505019318,176.27621933308507,71.82327136751103
-1,8,20.007211609223937,28.983817723621105,-1.072400689355462,61.385514956123245
-1,8,43.75304539559245,116.3896393912809,601.1523359537307,93.8221099499039
-1,8,25.288966121655044,63.7147359484329,-52.11182557540424,44.60906513202183
-1,8,34.467313520803046,55.2658356619332,167.83527482277478,55.48302017651379
-1,8,42.24159472347172,149.60105389208462,440.9098915379715,75.9471337043766
-1,8,39.382719845932456,11.08220529512737,108.7455809322399,38.367058288036134
-1,8,28.53928253103703,13.324814457656018,187.64466941509886,69.45213166675977
-1,8,32.74084161393235,3.2675744971471654,133.3527886803509,54.33117442431951
-1,8,46.16872042518434,141.05618156758686,642.6353424486789,94.55645249775732
-1,8,28.49507730190756,62.54399114377704,235.76059670962582,75.77722713263464
-1,8,34.555621189496755,70.68658283797409,168.49923444580463,55.399305705313324
-1,8,49.89228069282231,30.27592890188711,325.7768217935701,46.30283384178036
-1,8,40.539804446552246,106.320147728227,410.273508534727,75.24661886380238
-1,8,20.27759042695571,145.34353595459334,156.97942754220594,81.36306998235113
-1,8,44.17842001438857,32.36736314336998,561.983420005107,87.92432146071654
-1,8,40.7490612024333,81.26883684469823,233.20228216072232,51.880089343332365
-1,8,29.40816429073247,164.39639731142577,347.2032186427379,88.47412397589869
-1,8,51.95817050317257,41.591376935749686,750.7133398496867,97.43937469918674
-1,8,42.43772064175794,161.5728360789293,444.73722630123535,76.06633001782671
-1,8,48.71185085397876,76.95831424921982,246.16061040584344,38.24757927439822
-1,8,30.9545196803634,117.24751025310108,320.7162047440799,82.06530087268473
-1,8,39.74346081621941,101.27421593555717,397.3536047898803,75.10248518704405
-1,8,46.83838741229031,8.522425153815115,600.8269231983863,87.84655760556502
-1,8,20.588020148246784,101.21578507616208,158.21246881443182,80.9260010983176
-1,8,37.13260033969264,61.45886192593312,190.4901570833733,53.29554769954828
-1,8,48.88537106919991,64.59889699847128,255.33334348815907,39.10348511391711
-1,8,18.326751053025315,150.96415756271355,346.2658776536348,109.66297164363203
-1,8,47.56273335286933,149.6495171254359,528.9822074838439,77.13614678992566
-1,8,34.67843033366698,46.83964559318394,169.43138178366988,55.284023121837706
-1,8,30.276701706787847,14.654732990745332,120.59188532883505,57.41496181222591
-1,8,21.90988713361636,54.35597569735205,-1.1403116357661593,57.71771629009133
-1,8,43.474908422387685,127.47287254668451,596.7173272031414,93.78181883815347
-1,8,41.82079501689894,57.09911345429264,249.80105869840128,51.97173423364132
-1,8,22.00512680516802,84.53421138179023,-46.06578130977418,51.70824352595851
-1,8,41.961369791304286,20.05915355688489,252.15519532605572,52.00670272250535
-1,8,42.52404238428299,70.86151306732485,262.0396512494365,52.20654091644661
-1,8,28.001477291933192,64.41887679387175,232.37282046541077,76.28710209227975
-1,8,48.93986861038607,25.95255515028085,258.3569634091491,39.390811069040154
-1,8,47.69772719427505,71.47401650694668,203.44561248382374,34.65817043429565
-1,8,27.39214472172918,48.73213428379292,228.32266444812953,76.93363658762561
-1,8,43.66730534834225,38.26374540173147,552.1983606350034,87.63822400333098
-1,8,28.639579392877103,59.91271231992241,236.77114514795832,75.6303950697378
-1,8,50.95883022643237,34.19232851833907,460.28584450465706,61.69605874910073
-1,8,25.715787139560707,122.08704437140476,152.17194315899988,70.28152364571807
-1,8,21.61271479217989,92.20093822861372,-1.1291436322342119,58.290649924400626
-1,8,31.75676079163601,113.4365209499054,328.0193299810817,81.46966131338709
-1,8,37.07081556613312,145.30375907309562,359.37219494763065,75.31643317398672
-1,8,35.77839050648373,116.90492805170148,343.49483857102257,75.7427544675489
-1,8,24.77771512331637,55.863089650288174,-51.06831541064553,45.727571461304244
-1,8,23.02689401157245,139.1249827067879,140.6249877862567,73.9549639334671
-1,8,19.84073136971229,67.20344779067754,225.36234725784863,91.07166606266452
-1,8,48.37393615348966,155.71607083595214,561.1940786451606,79.75365264748432
-1,8,25.596448361663825,130.41175708263447,151.61939796940806,70.4393625045595
